puuid,match_id,team,positions
HbLZ9QUpT17wYUra02DWirIy5NzYeFId1CdR3OCz5qLYGm7MFGSMBDEtcRybeyZzjHPgKvFe-5AgTA,KR_8027690546,1.0,"[(14321, 14673), (7806, 8018), (7809, 7487), (8814, 8614), (4843, 8495), (13903, 13550), (7666, 7480), (10594, 11137), (8539, 7834), (6217, 6574), (8982, 8292), (6529, 6863), (8620, 5931), (8384, 8004), (8547, 6257), (8157, 1891), (6358, 760), (11531, 1682), (9060, 6371), (9445, 8070), (12545, 13252), (1327, 7685), (10113, 6332), (2670, 5061), (12980, 12343), (3156, 4011), (8718, 9890), (2895, 7834), (4855, 10633), (2202, 7493), (5498, 3518), (2488, 2671)]"
YSX4uBNXJvTD7HOLARptmWHH4HX15N2r3eX-TRKhi7Ltnkqkaul9msy1Gg6MFApvHtANQDO4Nu7SWg,KR_8027690546,1.0,"[(14589, 14454), (12815, 2950), (14112, 12313), (12698, 3231), (12632, 2724), (12400, 2254), (12198, 1988), (10663, 1557), (13597, 7223), (12415, 2672), (11730, 2209), (8088, 6572), (11426, 1456), (10634, 1665), (8169, 8033), (7330, 4704), (10320, 2837), (6231, 7203), (6974, 10156), (9724, 9416), (7562, 8134), (1484, 8560), (9964, 8427), (3539, 4327), (3945, 5901), (2651, 2083), (7330, 7835), (3706, 8786), (8020, 10172), (2060, 7611), (5898, 1471), (2325, 3074)]"
sA3a162lmKfvgy36H0VJwTYG6NymvyDq7PXeTJ4hq_vN1bHA_hydatkD-mQ43YA1nmpwzyWx9CUd2g,KR_8027690546,1.0,"[(14055, 14493), (13589, 4515), (12449, 2895), (11264, 4707), (13018, 2763), (13125, 2055), (11912, 1936), (10452, 1243), (9705, 6461), (11071, 3306), (11705, 2354), (7135, 6440), (14178, 14263), (8679, 4163), (8404, 5696), (8410, 5318), (9272, 2245), (9341, 9468), (6256, 8305), (9896, 9648), (6469, 8428), (817, 8115), (10497, 4951), (3818, 4300), (11680, 7207), (2464, 4213), (8818, 9879), (3510, 7257), (7760, 10129), (3084, 7385), (5985, 1640), (1735, 2029)]"
cV5TmPO-CHjhGWORKK3nhvNI_6U_tS5mm0h-uWCK4tNJUaSjiucvpVtuQUHTLVqELum3uWFtOS0tpg,NA1_5463116936,0.0,"[(603, 611), (1065, 12100), (1524, 11410), (2793, 13209), (4261, 9287), (1573, 11114), (1399, 11509), (2840, 13327), (2390, 12470), (761, 4245), (3241, 13333), (2109, 12755), (1089, 6991), (2396, 11611), (869, 3172), (2865, 11701), (4016, 13794), (3161, 7732), (1208, 9291), (4548, 13627), (11497, 1874), (12593, 5686), (3558, 7133), (1249, 10295), (7463, 9986), (412, 568), (8287, 8621), (2913, 678), (13157, 4468), (8958, 4323), (9649, 4401), (6168, 7868), (6168, 7868)]"
7RjeNsJFGxqwtjSeZGsrQhcuYP0C6RJugJOdWXBDzW2bGoITQU10SB8mp487mRcNAO_kdsQx6LcgSw,NA1_5463116936,0.0,"[(662, 285), (7429, 3899), (10552, 3159), (2959, 7267), (4628, 7664), (1737, 11319), (6965, 4421), (7177, 3943), (5612, 6932), (9316, 4632), (2802, 6848), (3406, 8196), (1280, 10790), (10861, 1817), (2809, 7017), (4940, 7690), (10046, 2644), (9102, 8044), (8530, 3791), (4799, 10093), (7853, 6667), (7488, 8761), (3110, 10703), (5742, 5283), (6961, 9566), (5592, 1087), (13552, 6532), (11393, 7549), (10353, 3002), (8163, 6902), (1279, 8595), (9061, 4000), (9061, 4000)]"
KnoRfxtgoxzz7ndD_tVHqDVJ8aY08r0P46vDBR99nW_ck6dPizeMQen4qmM4u7JKij_0-U373Oh9VQ,NA1_5463116936,0.0,"[(362, 135), (8506, 7571), (7671, 7389), (7172, 7639), (5048, 8007), (7392, 7439), (5763, 5863), (6955, 7100), (6784, 6873), (4832, 5100), (6791, 7132), (6197, 6508), (7391, 6974), (5068, 5799), (7086, 7173), (9194, 938), (11017, 1839), (12461, 2385), (6486, 4591), (4846, 9451), (1714, 11593), (7592, 8642), (2443, 2849), (6549, 1545), (7493, 994), (10380, 1386), (9974, 9755), (4459, 4621), (8076, 4920), (8564, 7097), (13534, 2829), (12917, 3006), (12917, 3006)]"
ek8oz0iaDQRQK293TeGuLCIVuYqOiGRN2Wc-bu0YiwP_wv4rxNRwRADb5ChQDXvVt2Vi91LBqSB7CA,NA1_5463116936,0.0,"[(130, 401), (12639, 2506), (11732, 1801), (6130, 983), (13501, 3302), (4859, 963), (12415, 2317), (11816, 2232), (13169, 2728), (12822, 4071), (10422, 808), (11538, 1677), (3324, 1429), (10999, 1128), (8266, 1252), (10992, 1926), (6828, 7035), (8045, 7824), (7760, 5564), (8288, 7812), (7681, 5688), (7844, 7371), (4726, 9958), (5412, 5294), (7792, 7397), (5173, 5397), (5364, 5585), (1737, 9903), (1575, 12924), (9022, 4290), (4580, 5136), (6333, 7811), (6333, 7811)]"
CjE2tpB3kMPwPyb3-ALRotZGCJLSVeAQLRwJQU5zN5B3tkC6dceRmvatkLobONiYZ9bXcPnGlwpOCA,NA1_5463116936,0.0,"[(298, 675), (13457, 2574), (11692, 2008), (5790, 754), (13080, 3492), (1016, 514), (12263, 2692), (1066, 12155), (7285, 7028), (5492, 8293), (3458, 9546), (4448, 694), (7764, 5253), (11147, 3294), (8570, 7278), (7294, 7419), (3995, 13406), (8191, 8182), (8060, 4991), (1193, 5948), (10422, 1758), (2762, 5985), (5147, 5966), (2491, 7063), (7519, 9654), (992, 1630), (9942, 10502), (3618, 4185), (8646, 4776), (5251, 8810), (4854, 5705), (6891, 6194), (6891, 6194)]"
4sYXaRU2MWf2msUjg04e_peKiAuKgPMMAthiK8vzCk5oHLJWFAokM1dxybVbR2JGpkJ2FaisveTnMQ,NA1_5463116936,1.0,"[(14103, 14195), (2228, 12864), (1580, 11918), (3757, 13493), (3444, 13396), (904, 9362), (1628, 12037), (3490, 13665), (3891, 13645), (5682, 13433), (3434, 13506), (2627, 13107), (1214, 12627), (3301, 11201), (1543, 11421), (5067, 11456), (1366, 13490), (1221, 10916), (5010, 9044), (8555, 7638), (6379, 9589), (5122, 10208), (4261, 11382), (14340, 14391), (7619, 1141), (2197, 8795), (11547, 10005), (2905, 7892), (1460, 6240), (7720, 7015), (13449, 7864), (8059, 1851), (6762, 1224)]"
JZ4DlP9QnbPLsG9gzGLLyyxBNFQ4ACDLjh_s81bsb4stZWIZdIleYUGzYms1lU8lnnwgmxl6eftEIg,NA1_5463116936,1.0,"[(14426, 14170), (7004, 11280), (9869, 9167), (9890, 5498), (4664, 7800), (7007, 12571), (10809, 6060), (10054, 5094), (6202, 10010), (7424, 12390), (8033, 10117), (8122, 10056), (7914, 5322), (10788, 1868), (8426, 8592), (6192, 10240), (12451, 6440), (5460, 6516), (9254, 5415), (9998, 13324), (12020, 7214), (4922, 10141), (5869, 10777), (11034, 5134), (7333, 8791), (5881, 10202), (8360, 8692), (3758, 8730), (10702, 6254), (9836, 4236), (4748, 10318), (6990, 3126), (4357, 3886)]"
M_lw9xn0eknsV4rTk8NbfhIq_9HWmKjgf0wMnyngscElEnETO6u-VbgHr0o40EDtPoCoPMCeTnpouw,NA1_5463116936,1.0,"[(14321, 14673), (8424, 7823), (8451, 7903), (8323, 8210), (5658, 8731), (7813, 8018), (6634, 6885), (7503, 6844), (8660, 8533), (7651, 8041), (8055, 7753), (7356, 7221), (8550, 5848), (6721, 6791), (11253, 10760), (6239, 8242), (8252, 6787), (8576, 8423), (9892, 6500), (9101, 7949), (11526, 3782), (4649, 9838), (5882, 9475), (8110, 1250), (13863, 14181), (11691, 2995), (5810, 5667), (3754, 6344), (11849, 4855), (14148, 13676), (4837, 9860), (1766, 2005), (1925, 2059)]"
6NO3jaf3nMv3EKuHDDuwJ7tU-InKZVvQTaPIf1yDgofQRNoug2dzWoUO4Dvm6H5kinG7ZlvR9LUZpQ,NA1_5463116936,1.0,"[(14589, 14454), (12850, 3360), (12243, 1904), (12127, 2370), (13968, 4318), (12643, 2708), (13239, 3107), (12829, 2798), (13201, 3776), (14217, 13605), (11184, 1794), (13993, 9567), (13872, 9641), (11583, 2068), (13167, 6839), (10743, 1692), (13442, 6749), (12807, 4144), (10312, 5388), (7375, 6154), (9146, 9268), (4607, 10377), (5085, 10041), (10701, 5145), (6382, 8905), (6519, 8211), (5718, 6054), (10441, 1763), (9122, 7977), (8124, 6849), (4547, 10115), (3108, 3656), (3010, 2722)]"
RT7Y1S_fabBhJndwQvu7N0gK3eY6tQ6ySYiC8p_4YLYWiFNvJplF2B7kkrUsPL8kcrSZdnz4tJukTg,NA1_5463116936,1.0,"[(14055, 14493), (12683, 4184), (12733, 1928), (13054, 1975), (13218, 4395), (12618, 2603), (13225, 3574), (9509, 5484), (6763, 9642), (12037, 13467), (11210, 1604), (8968, 6647), (11360, 4261), (10764, 2473), (9975, 9531), (9992, 3116), (6571, 9584), (9393, 8940), (9072, 5392), (6950, 6781), (8895, 9201), (4894, 9699), (5245, 10602), (9937, 5462), (6348, 9230), (5306, 7274), (6416, 6318), (4588, 6789), (10860, 6057), (8413, 7582), (5489, 8437), (3583, 4257), (3112, 3557)]"
A68UwJG_-FdmIH17oY2Sys4h6x2w2xGr0MR4Hx5WLzEJHzuJU2H9xdLaaHZd-Ut2sg5mMpAkn3RPag,KR_8028574444,0.0,"[(603, 611), (2020, 12143), (1494, 11785), (1383, 11826), (3393, 11470), (1806, 11223), (1236, 11796), (2276, 12625), (1814, 11713), (1776, 10919), (1352, 11026), (884, 4226), (2396, 12517), (5801, 8189), (10252, 5446), (5123, 8951), (5950, 1390), (7284, 6794), (6660, 4715), (9682, 6214), (6581, 8727), (7088, 7824), (2150, 7655), (9648, 1174), (3646, 5122), (9007, 5947), (8600, 3534), (1754, 811)]"
oc95tXD-YpKWjxspuFMMlNQeAbMnT5dkl1fps4ey1JnsiQE_Z2kle7fWlcUS-fNXbnVwyDlLH5J_2A,KR_8028574444,0.0,"[(662, 285), (6909, 5201), (5536, 5409), (10174, 5969), (5094, 9285), (515, 1075), (5951, 7008), (9864, 5188), (403, 496), (6290, 12165), (8539, 6185), (3643, 6512), (10319, 6201), (7771, 3726), (12865, 5950), (2208, 3243), (5247, 9411), (6938, 6834), (3454, 8014), (9538, 6090), (7866, 9440), (2664, 2064), (3343, 8481), (7929, 2359), (3158, 9747), (9788, 4407), (10264, 5766), (374, 408)]"
0p34EKeCC8RiKI3TOHQPM1PPNeQEBUBHn25tg1ZOIB_zj_HxCDTob8za6eDDgSNeF-GGtrxi9VK4vg,KR_8028574444,0.0,"[(362, 135), (6776, 7135), (6910, 6781), (8417, 6457), (6614, 7679), (6917, 6384), (7265, 7330), (7684, 7244), (6603, 6427), (2468, 2403), (7366, 7064), (441, 544), (8553, 7964), (7144, 7948), (12540, 4144), (7148, 7075), (481, 1339), (6811, 6430), (3965, 10474), (7768, 7221), (1901, 9511), (7446, 7165), (4514, 8085), (1479, 10032), (2374, 5092), (9932, 5359), (3951, 1725), (394, 462)]"
IgBK2d6js34YobiNG4xeplOh5hFulqjwW36ZM5XRH2ad8M8vybdBelCfUzFFXyMZrZwgd3ZYnxdgwg,KR_8028574444,0.0,"[(130, 401), (11872, 2262), (13007, 2703), (12045, 4549), (10965, 1797), (12328, 2639), (12201, 3120), (11947, 3681), (12536, 2252), (10471, 2662), (13127, 3363), (7332, 1613), (9523, 6335), (8829, 1343), (11659, 3385), (13610, 3294), (6827, 7494), (7008, 6918), (6543, 8216), (8788, 5538), (6486, 9088), (8514, 8048), (1741, 7441), (7384, 3115), (5575, 5776), (9482, 5334), (9828, 6168), (2396, 587)]"
XY9zGkjvj2a6A_qcCWhnQls6YX8KPUVcYwvPwpGerR_gyEgo2EXk36UoDWeDOaaht2nCYsGoHb4bfw,KR_8028574444,0.0,"[(298, 675), (12580, 1516), (12981, 3041), (12061, 4410), (10611, 2517), (12349, 2539), (11805, 2274), (11601, 4555), (12867, 2238), (6362, 8656), (13447, 3312), (7940, 1677), (10129, 6152), (3447, 4076), (12600, 4498), (7020, 6878), (1833, 2565), (6955, 6925), (6464, 8073), (5131, 5552), (6611, 8385), (7695, 8149), (1614, 7399), (8944, 4259), (3178, 4433), (8968, 5620), (2481, 2768), (349, 496)]"
4f-iME27xKyQZoUKoJG--9fA3vzDIqNkQ9ko9aKI4Huo939Xhq0stnVMMa6iXp8xXSekE_6VS6987g,KR_8028574444,1.0,"[(14103, 14195), (3319, 13221), (1829, 11670), (1957, 11970), (3331, 12401), (2092, 12414), (1543, 12772), (6571, 13465), (2126, 11702), (11507, 14090), (5987, 8502), (1619, 11973), (3403, 13131), (7534, 8048), (13285, 4097), (3554, 11055), (13265, 12640), (1681, 11254), (8448, 6550), (6407, 6855), (8355, 8669), (7850, 7418), (3321, 7778), (11134, 1631), (1370, 7772), (11287, 4344), (3691, 3414), (1597, 1147)]"
ZP9T8exOhOuiZBHAUQPjNCMes3tkUiUUCoR2aFh3BbfpOFXtFABlNkC-ZqWHz1rcgYbh42XuTR5Qng,KR_8028574444,1.0,"[(14426, 14170), (7797, 9901), (4651, 8470), (10628, 6358), (5108, 9219), (6922, 12744), (8262, 6377), (4078, 9536), (6235, 10715), (13823, 13151), (12232, 5032), (7844, 9988), (10785, 8455), (10342, 9795), (12737, 5725), (11517, 4441), (12129, 13007), (8720, 6466), (5399, 12912), (7907, 5105), (8632, 4515), (7767, 8108), (3291, 7086), (9233, 6491), (3461, 8573), (2265, 5409), (5049, 1946), (653, 593)]"
Y6Nz9oXS0v877dmDTFhBlPfiZspuXTWqzh6P4ji8xaLrdVlI1ztGHi3fHVAEWloKQ9SGYHx6A_ETfw,KR_8028574444,1.0,"[(14321, 14673), (7751, 7344), (7818, 7446), (9088, 6350), (7316, 8048), (6924, 7107), (8230, 7852), (9842, 9513), (6725, 7374), (13235, 12558), (8098, 8070), (6989, 7323), (8625, 8995), (9021, 8678), (13229, 3868), (7065, 7472), (7728, 7959), (7422, 7090), (13404, 4324), (8737, 3905), (7973, 7647), (8156, 7717), (3179, 9433), (2674, 8411), (748, 7516), (11034, 4720), (4029, 3570), (3041, 2758)]"
AfPkIWWRYXLxzVF2rRdA2tbs_tSzBeSkAgs0Oii3TRC6Y0UBo-VurT6vQr2OhCWDZQieikMyHX6YFQ,KR_8028574444,1.0,"[(14589, 14454), (13076, 3602), (13458, 3943), (12734, 4214), (13105, 3916), (13501, 3631), (13556, 3912), (13623, 4879), (14039, 11296), (12215, 2265), (13809, 4229), (13875, 4206), (13097, 5739), (13857, 11678), (10686, 6163), (12951, 2484), (14330, 14289), (8056, 7396), (8666, 8909), (6647, 6724), (8148, 8290), (8319, 8228), (3338, 8010), (9660, 6509), (5999, 5130), (11828, 4941), (5109, 1536), (1360, 799)]"
-bTi5a3rcAQW_Ia-6v3cZvzPrI59ptifhpWmTq_bbviqJS2vrEE1V404xA6o29soMI5HfYf2pNONow,KR_8028574444,1.0,"[(14055, 14493), (12861, 3274), (13668, 3646), (12860, 4314), (12156, 2173), (13539, 2170), (7573, 6646), (13518, 4945), (4849, 8761), (7939, 6895), (13359, 4159), (7769, 8706), (11368, 6106), (7283, 8573), (13198, 4231), (5842, 8610), (12966, 12757), (8097, 7174), (8495, 7466), (12102, 11520), (7669, 8824), (9156, 9176), (2656, 7280), (11916, 3453), (3124, 6408), (12367, 10485), (3874, 3168), (1135, 1582)]"
UPxj3QeQnruS9X0quAzlg83Gm-hirqNw9Z2V7Tbw2N_JynPEtCC32xeUiOB0BtInu3I2rFyVL0nyWw,NA1_5463072542,0.0,"[(603, 611), (2095, 11934), (1736, 12439), (1136, 10568), (2161, 12171), (502, 935), (1256, 11511), (1522, 10927), (2762, 12035), (1242, 9768), (2657, 11753), (2146, 12210), (3318, 13190), (2116, 12740), (2594, 12822), (1954, 12075), (5797, 13506), (10642, 1397), (12345, 4360), (13334, 2994), (12801, 2381), (6400, 8564), (10341, 6198), (12025, 4777), (4528, 9298), (4556, 9141), (4589, 12251), (9361, 13371), (8117, 13226), (394, 461), (11100, 8563), (3567, 3851), (11857, 13499), (11857, 13499)]"
AoFzQuon43wAGA5UtepWUlacsBSGO930bXRA5fX6bVDtKebPBUlh5zzmoC0Wj93n8idriUuzj6getA,NA1_5463072542,0.0,"[(662, 285), (3596, 8560), (6860, 4868), (8217, 2330), (7832, 10502), (2868, 7912), (7845, 7331), (3290, 7814), (3466, 4109), (3823, 7905), (6341, 6393), (11290, 4357), (3631, 8237), (7228, 5059), (8831, 2540), (7108, 12457), (6080, 4154), (7148, 3898), (8746, 2175), (8260, 5514), (7551, 2942), (6392, 9472), (11107, 6358), (1775, 11715), (3081, 12878), (4695, 9089), (8326, 4973), (9665, 3459), (2795, 8007), (7947, 7864), (9774, 9380), (3699, 8332), (11459, 13393), (11459, 13393)]"
0EUXnpaU2jTkDf6maKvEhQCmGrV4F4wFvcChpQLA1KmpffvsyMAsZkrQmZCRFYmirIw8w8HVnVUT_A,NA1_5463072542,0.0,"[(362, 135), (6767, 7257), (728, 1088), (5200, 9301), (8392, 10084), (5811, 6123), (2117, 2038), (7598, 7350), (6629, 6928), (2706, 8354), (7295, 7442), (11520, 4665), (2319, 2648), (6748, 6757), (9394, 6212), (6274, 7262), (6354, 1271), (5832, 6684), (3200, 12648), (2859, 7863), (4005, 13201), (4717, 13249), (8059, 13548), (7951, 13269), (2831, 12101), (13501, 4850), (12368, 4743), (10089, 8078), (3639, 13122), (10738, 2285), (9673, 9238), (13201, 6164), (13241, 4936), (13241, 4936)]"
fV8LRYSuqex--scVoBCr9EPWbVUA9RhyoGUHtHPAeVzCaqqAoo27ypezeBQ7sCro7kFyPRSYpVNURw,NA1_5463072542,0.0,"[(130, 401), (11571, 1869), (12789, 2695), (11298, 1438), (12922, 3062), (11578, 1897), (11660, 3408), (1194, 564), (11762, 2088), (11155, 1498), (11958, 2046), (4237, 1526), (12250, 2150), (10963, 2015), (12409, 1972), (707, 910), (6500, 6758), (6445, 6732), (5035, 5260), (5677, 6608), (5315, 7245), (7170, 7398), (10075, 6178), (3751, 7272), (3164, 12296), (6038, 5713), (9684, 1579), (10585, 6401), (5071, 7774), (2215, 2189), (10085, 9035), (5730, 5582), (11725, 13363), (11679, 13278)]"
Sxxgjwf2W3WxBojN-NXn81xsU4UptyXtWpH47t3APN0hQkhPuqzewqPL3nFs_HkaMf2BY_llHg1v5g,NA1_5463072542,0.0,"[(298, 675), (11692, 1409), (13528, 2540), (11655, 1226), (13414, 3119), (10716, 2693), (11913, 3193), (10489, 3166), (7741, 4997), (3769, 7925), (9967, 4505), (12034, 4880), (394, 461), (10455, 4774), (12837, 1996), (6358, 10104), (6601, 4035), (11522, 3908), (10523, 5291), (4896, 7523), (3418, 9729), (6352, 8867), (10141, 6167), (5095, 7847), (3103, 12923), (4413, 9235), (8360, 3611), (11805, 5420), (4433, 9472), (394, 461), (9424, 8838), (4666, 7689), (11231, 13196), (11231, 13196)]"
5WKwSxg5iXoHVRhYOru-C4OzQQnBxZjbfwEnvnqlKwKCiM6wLGINm_pwkyD0ZzQefaRp95k02sLxoQ,NA1_5463072542,1.0,"[(14103, 14195), (3518, 13146), (2636, 12551), (2680, 12738), (2967, 12943), (2950, 13178), (2118, 12684), (3807, 9867), (3274, 13510), (2071, 11680), (3464, 13699), (7742, 7032), (7611, 11533), (2154, 12436), (13960, 14259), (3328, 12103), (8165, 14095), (6582, 11469), (2590, 13463), (1392, 11171), (12144, 13939), (5710, 13217), (10222, 8157), (2403, 13427), (4696, 13186), (7004, 9099), (6785, 13779), (10449, 13452), (5443, 13353), (9073, 11031), (12999, 9337), (5624, 11494), (13716, 14077), (13716, 14077)]"
S2vazFapbdsLBhucmAEncHPmkuDTRnJaDQHfVscuHkU_h9kpBb4RvmyYqWguPuW-t0Pn6HIPl-jiJA,NA1_5463072542,1.0,"[(14426, 14170), (7007, 11310), (10122, 8986), (10036, 5287), (6124, 10543), (9495, 9275), (10854, 5181), (5628, 12506), (8063, 9995), (12102, 9754), (10954, 8649), (11314, 6070), (11189, 12891), (7817, 8484), (11679, 11405), (7131, 9314), (8079, 5409), (9801, 4417), (10716, 5426), (6222, 12427), (13651, 13196), (8006, 7925), (11399, 8231), (11114, 10622), (2585, 13103), (10952, 13408), (9753, 7290), (12138, 4634), (5184, 12902), (8114, 14037), (10428, 10430), (3864, 11692), (7466, 13869), (7466, 13869)]"
bjFh2kFt5v-Q0-qTHEeA8rmjUEgsNsnYDCqZ2Us91fRqjbwJR4fo8G8gG90BQ2PD7vqsfz_JOh4pKg,NA1_5463072542,1.0,"[(14321, 14673), (7335, 7188), (7075, 7165), (7802, 7856), (9440, 10039), (6548, 6815), (7362, 6426), (7712, 7326), (8710, 9072), (3487, 7411), (7934, 7615), (11512, 5791), (10284, 12813), (6794, 6642), (12817, 5949), (4400, 7360), (8672, 1408), (8651, 11382), (12479, 2436), (11365, 6517), (12897, 3338), (7474, 8886), (10227, 7393), (8502, 8725), (3027, 12523), (12032, 8459), (7861, 10759), (8672, 4138), (13354, 6802), (7500, 6664), (10928, 9806), (12773, 7102), (13527, 4912), (13527, 4912)]"
Ag4JspP4YCIeNajOTexZjCy7QJfu9kbvxwIxo8gGTjy2oZK5ntQEBAfa25kRAiSrIsN01cUAk0ox4Q,NA1_5463072542,1.0,"[(14589, 14454), (12927, 3172), (12990, 3541), (12370, 2124), (13318, 3922), (12661, 2879), (13844, 4318), (11753, 1593), (12782, 3251), (12184, 2019), (13817, 9670), (11862, 3203), (12925, 12112), (12431, 2795), (12933, 3172), (8206, 7739), (7565, 7319), (7647, 7943), (5731, 5158), (7240, 7877), (8357, 8761), (7668, 7039), (11826, 7690), (13306, 7109), (3201, 12458), (5916, 9393), (8966, 6557), (9933, 9746), (8879, 9382), (8432, 12427), (9564, 10150), (11649, 12136), (10203, 13329), (10203, 13329)]"
enmZdiOb-8883fQGRsjPBel9hsexu70rqVY8ZVM102bRYaw4t8MkA0ZoPESstlli_Xm_pzOUvuzb7w,NA1_5463072542,1.0,"[(14055, 14493), (13067, 2968), (13179, 3608), (12377, 1893), (13948, 3782), (11414, 4365), (14239, 14148), (11688, 1963), (8447, 6167), (3669, 7762), (10253, 4965), (11690, 3990), (8520, 7204), (12795, 3318), (13745, 9155), (8579, 7794), (8556, 5566), (8136, 8155), (7916, 3519), (5479, 8580), (11183, 1948), (7843, 9892), (10123, 7063), (8930, 8083), (4212, 13511), (9923, 7783), (9944, 6725), (11102, 8318), (6602, 11495), (9753, 13278), (9954, 9250), (6475, 10042), (8643, 13621), (8643, 13621)]"
KAyl-hx0K7atfoTjt1PU8O9jAGZ5v3Foj6_9yKS5c4P1ITRmavbJs3a6moI2qrGK1evJDg5tu_VFTQ,NA1_5462464656,0.0,"[(603, 611), (2045, 11431), (1319, 11066), (878, 2503), (3312, 11878), (2341, 12064), (438, 690), (4217, 10183), (827, 4393), (3104, 13016), (1805, 11213), (2273, 12805), (1670, 7532), (4401, 12191), (12158, 2215), (8640, 3424), (3339, 12038), (2755, 11425), (9361, 5575), (2752, 6023), (6085, 8213), (2472, 1515), (6780, 4355), (8573, 6249), (1227, 6188), (3624, 4044), (5087, 6056), (2060, 5493), (5171, 8611), (10060, 10103), (4645, 5043), (6375, 1768), (13110, 12854)]"
A35KcIi7o_rB0hX2PECrzIGgvBb2iWZNYPTFvGqFMtepO_cwGqTeabOsGzmwNTVYHczYrIM7c9dZIw,NA1_5462464656,0.0,"[(662, 285), (3425, 8132), (6125, 5198), (12066, 2627), (4337, 9552), (8717, 5754), (394, 461), (5274, 9294), (8066, 3404), (1663, 8508), (4466, 7453), (4695, 13795), (5278, 5685), (4246, 12036), (7898, 2373), (7956, 3396), (4587, 10028), (6130, 5165), (9544, 4832), (3096, 7984), (8758, 6734), (3271, 1434), (5304, 6685), (8670, 6299), (4862, 9151), (4170, 6006), (811, 10239), (8675, 5358), (5208, 9692), (10037, 9031), (3271, 7138), (6037, 6025), (12930, 13404)]"
Y-VmHfvQ4ww4-AiJJk0a7DUeF7odT25JksOqFcaKt9D-jwE8VZOuo5Ooga62D1kkEouD54C_oziTJA,NA1_5462464656,0.0,"[(362, 135), (6821, 6921), (7417, 7650), (2416, 2691), (6608, 7139), (7104, 6966), (1218, 1841), (7292, 11959), (7984, 7802), (6585, 6671), (2812, 2899), (10792, 2259), (10187, 8933), (4618, 11790), (6149, 5735), (394, 461), (5473, 6178), (6145, 6555), (9593, 4804), (8953, 1379), (7762, 7751), (1840, 11937), (6800, 4565), (4354, 4765), (10273, 2978), (1003, 9053), (2840, 8474), (6921, 4717), (4519, 7506), (5814, 8766), (4949, 7399), (1147, 5199), (12422, 13056)]"
FyU7aIAt1929d9W8dF8HXvjeNfkR6fLg6wiMdHAks5pICpBEyhWkRcjR_njEgf9gXy66HNTh_C1_lA,NA1_5462464656,0.0,"[(130, 401), (12135, 2107), (13084, 3161), (3606, 837), (12756, 2816), (13085, 3459), (3872, 990), (12724, 2475), (11116, 2039), (1144, 811), (12177, 2350), (10702, 1608), (3464, 852), (10257, 1355), (2038, 7620), (1372, 10559), (12321, 1391), (10036, 1761), (10282, 5428), (6005, 6324), (8490, 7264), (6284, 6303), (5658, 5910), (9287, 1014), (9447, 2032), (5483, 6029), (3145, 7470), (8122, 4894), (5687, 8669), (10474, 10023), (10860, 11830), (8616, 7891), (8689, 8087)]"
iBu0O6IA4b8QLmXbey8bQR6ZpqEkZAIHUaFVOwNfDto-Q2SmF7GhNpfWaf2Otajs_1o6CpGcQ9UeGw,NA1_5462464656,0.0,"[(298, 675), (12927, 1735), (13391, 3035), (11711, 1896), (13319, 3249), (8778, 6117), (2237, 1347), (9032, 6376), (6051, 4083), (6744, 4937), (10943, 1806), (8752, 1542), (4779, 2895), (5290, 11526), (8665, 4949), (1598, 9428), (6153, 9315), (5273, 7493), (8338, 4888), (9354, 2330), (8248, 7944), (4824, 6614), (6403, 5070), (4501, 1733), (9338, 2366), (4293, 5122), (4719, 6782), (6424, 6156), (5072, 8732), (10199, 6826), (3050, 5350), (8077, 7556), (13711, 13188)]"
tz2r88lNQLvR5pmGK6zwnipSYeBqUMAXrRv2VLp3W3KOeGcVQ83Um3v5ZixzedvqbCxmEvJv1n7ObQ,NA1_5462464656,1.0,"[(14103, 14195), (3505, 13122), (1866, 12114), (3496, 13435), (2910, 13019), (2900, 12986), (6365, 13595), (6643, 11497), (1719, 11397), (11013, 14109), (11331, 14123), (4444, 14055), (2282, 12680), (4310, 12190), (2040, 12761), (1544, 8801), (6788, 13402), (2528, 12743), (9763, 4692), (12156, 1490), (8267, 8041), (14354, 14462), (11041, 4144), (8975, 6048), (896, 7551), (13617, 4215), (6431, 6560), (7503, 11655), (1844, 11392), (6598, 8656), (11828, 3893), (7933, 4199), (7053, 7299)]"
qcEQ1y6Ajqm42wjFs3Aq0n-exX71tZ_hfx-N9sPznWTrjGcPTEOShEugdQuK2v2Dx8I4tgoAF-W0OQ,NA1_5462464656,1.0,"[(14426, 14170), (7735, 9855), (10080, 9039), (10490, 5082), (5528, 9345), (7356, 6029), (10225, 5201), (7042, 11195), (6095, 10227), (11466, 9174), (12371, 6127), (9168, 4067), (10746, 8755), (4615, 12432), (7784, 10879), (8978, 3774), (10360, 7550), (8733, 7000), (9811, 4955), (12290, 6625), (8193, 7035), (9309, 4350), (6103, 7863), (9170, 2200), (2458, 7178), (7324, 9760), (2333, 8310), (11419, 6938), (9029, 8000), (5717, 8291), (9001, 6666), (7619, 7582), (14310, 14511)]"
