puuid,region,rank
NsBf3fJjxGz60PNC8tOVrbO150AbJjIkgllhRvWlKJSHdy8kvSesQmTjHLHRyGT_n77-RFVq2ztOGA,eun1,MASTER
eWKaxNC8uzrxH8AZPmfVLD4ZDc8E4OLx6pGkuMyQCIMXLpRsKxGcLS_ilZtwoALmjBN_VEwCi-dugw,eun1,MASTER
MzHNF5ssjrxLhzW4TV9rPMoGIoZ5sZiEibpRgz9FfGn5Ts6yALxMG4Hc-8HMdjaaNWrkgilyBDh6ZA,eun1,MASTER
iAMPSpH2x52PCwXk_k26y8pcPS83AHo0rYBLQE_pd7N5bSgpHiuMVIpKHHOBFjqIW2vSTXoIjYHClA,eun1,MASTER
pGGzKYJDXKzlu7D3o0kVLc7SKWaODS3NVY3tRT2TwBrx9DIEef-D7bPm85OsgD7HiFAiEItu4KFVtQ,eun1,MASTER
nPOkY4pfCK-0lntxeqfcekPzRjOjFAMdODcqzO_Ugbd4u1RKFzEwqFS1NMlHoSQcKGqhO8RgM3jL9A,eun1,MASTER
wag25uSAgsQGD1LUeblhJ4rM-Wa0PdKi9xq3feAQ41TKDG7294E5xmZTMNMWUqmIUXHO0sKVBT5V5w,eun1,MASTER
4EZM-ro-_nrYFxcW-DeSuNJwbV9UPYzdBCjsjtBKuhawYRQJBZOf_ANAUkS4Cp-Fos1b10PiO54IuQ,eun1,MASTER
GhLeZb7o-MIBN2ONepeDymeRDU0zwaCGw6AAaHkYfjsAcX8XM6jKj9MKHDXxdwLwA-gin4CNYtCCOw,eun1,MASTER
mSqUF60_gDHqbSP3a4jGNyB8kjhlaV2UA0bH-Cu1BIr8fZYuX7rKA3ec0fyNondLIXyWbuPjeXjf-Q,eun1,MASTER
TimZGcfOeKIuQAZPvCzZdtVj7L2t-zPeOp4Zrew789QFL9l0sMvg4Ton3EQcOSK6k8WwTAFNPUL_Eg,eun1,MASTER
DasgmuJ-YjMihfBlYHBHRrXtetGU58ApV1wt04U4lE2uIWTr55nbZ5TYdBk6LEf4A6TxNImOmyNPWQ,eun1,MASTER
DNODyfctXEgrLczFQu80hEucG5c-t777JfuymFGaiSh0akeKLyfdQrEUtK0c88SjzvANTMkd6IMUdQ,eun1,MASTER
EYeBXOEi19YwPMWKzeYdMb7AAaLszF9dDfhfnBUAX0dJQZJ5ZrhVtyxe38LIIY2XvhlmT9DmkK060A,eun1,MASTER
tJVJNQOBuPY5OMpJIMHJfwTq2Pp5nRgGmuIsnabysBTy9hov5J47pw_ghIFuSrwRZHewl5mez6D3Bg,eun1,MASTER
tkz42h67rxYWBOaei1FvX2Ri6hC_1Dw9LkZoBvMxnKmvtA-g_KJrmlyHytnzHbGR85G18Jx0Xxg-pw,eun1,MASTER
8iAfwjsUX5-6S0p4tPfP3Ir9En_F2EA7139cY2ebypsInxPIPlZMZYIUgQtkDSDAu7P9pi0ouhNAMA,eun1,MASTER
a9BAxuvPGcm5FL4dTuII5gQ_AH8i9F25IB8-A2WArpOnk0WSy_-EsbjGM4H5T2MzNCf9rrrrihATow,eun1,MASTER
tr9-LqiKHCMz-W3-hO_xLPSG9i8IyHmIpa6UUWn_QSsUKyDZ9ohI1jlBcgK24TkFwzVujIjIOa9FXQ,eun1,MASTER
jD3zVlfifv4m9PNruXTqWiBSNHoQU4Z9VG2l3gDC7r7fo5fZkEEAUf75qANJ76-xAP5XAAYwpJU44A,eun1,MASTER
Zk11Mne_fcnCzwJTCSn-AmraMubWVHhSAgIcABQCEa6X7sEnxEfuLmj8mParOtuQJ_RmJBccJDdWbA,eun1,MASTER
Xmn9ZPnZTf3tt3nMlBpEk4Dv2z4YGdFOWOoi4CSbrtyPxvGp88CXwM4F-DwH0Cxh7E6Lms9gLvd-qQ,eun1,MASTER
YQ894gQI1LDIP6rkUJSZurLtbiZzpcgbP3SD5dG2snaYAheRjOJWHB9xGtd_WfrZMLmjzRy-ORySYA,eun1,MASTER
r9DuYBNp_3W6p2_PwV59DTElqfZ1mvvc4g3BGPKQxDavzbFw712U7x4grzh9gh89SrdKZhffX1oRsg,eun1,MASTER
TM10bfcvBlOaCdr7IB5h--ykYOmgagmAJPCPSd5FZMyQ8jFUT0sLq2p2EcfRTO29StIFMMClWnwo0g,eun1,MASTER
RND3h6UaVimw-SYiLYE3P6Anr_fjE4w9jnIeHvNMb67Nrvf5DNvtinV5w3K31R3PZRImhQ8U0Gwlwg,eun1,MASTER
IZwyuOXB-MuEf7dMZme10VTpwqLF-rDASg64O8J6Wwr6DDKRizZZmT19YWs5MvAsj_KdQZNSQ_wyPg,eun1,MASTER
qJ-MYhxIqRV-h2ZaPTVmwZ2xZJwW4mlpTfbuwY0YP2M5foZHPbZSSvhfpIeQsA2G-zWu3muKT4o1gg,eun1,MASTER
qs0J8C8V4s5p6CH6cbZTamh9hjYlfbncCAXmFr3oGk99JSn6ipXOqSlag-nsUL3dJKujVilqjvdSyw,eun1,MASTER
FGhxSTt5T1res85cTm_zxYbIoqcpBXLshxKBw6V3ZAl0fGp8cZ4cg_6DukXcrI1_cozWUkIT8zccBg,eun1,MASTER
YLcegSAbCq9QpIqN-Mdc_U-k2Omhnw6SFCGR111K-DKlJKE0uvOZfYqRmLcIVLrfgK4tQ3aAzVZwOA,eun1,MASTER
dYchTHXmjyR3SZHnTPSuAx3TeNj44Bj-_dnUFIAF0-f-L712XV75pT6AXsnIODx_65TTBJwp_0UFyg,eun1,MASTER
vIeE71Am4_SAMI0xRykjKtjzQx16ZjQVsy0mxcs3gB__MjzqzLgKG9fh1CB6MVMENbcE2hoitUcRvw,eun1,MASTER
EByXwR3jrTNo0mF9MYQ8djMDe_8UeRQiMAsBlGk1ydE0rUSM9MZ50e3akPcnYPWcX0LNs1oZWBxCMA,eun1,MASTER
Fp8O6UhecnXIm2W4f_tpi4zT9l61geCGs_BGY69JOGY1zP9XWXwm44qgY8IRYhM1pbVZ013b8yaCrA,eun1,MASTER
eGbf3rMj9fqF0lIImKFpIIeSMiuTM9sPtC3yxh7CigFbvDuLTCpTJle-LcrZKqHVgagr3tsmQFwntA,eun1,MASTER
elfviMPikxd46We0gjuQ8T0yeecEJGeMf2nZFIlrL_BFsK8KVUqV4IvI2Nb_-ZsaO-OqzlBiJlGRtg,eun1,MASTER
24U195usbJ98xEh97jeafeHyABE-1hnvYF4D3WB9ibGjC3JkaTC3PESNxN7xIaBmEWsocr-YqnbB5g,eun1,MASTER
f2nTYMS5RxsD2J5yRr5eyQJCRQ_h4h8W5sadCyYKoLkzm7iVdhWWl9IBb-rDUB5bNOpAvnCRjQA_Dg,eun1,MASTER
kqq9kn_C4z1oVHZbwV1GrFtdUqhqz-ZWNV9ospZIh9uc1tIThfYQw91vC-3hCjRdzn1SsgRVRDHI9w,eun1,MASTER
foRYFWrCvL8CosjU4nf671vwr7BhH_LNQwEiZRn3d7gGMvWEOXGQX7qy5wbRcNhE4j_EYpu3-qGL5A,eun1,MASTER
wmLVZStXFyMvHk0-FIMG5ivyykaEVqry1SqwnEHVuAgjJsZEbg27hsnJAq8be0TLM72S2BEeiUAe0w,eun1,MASTER
69RM2C3atD_HKpVeFWEt4bQwARaHhJUna-rGAZlCvpm1FEx_UVpLy1m4UGGp8OVemlUPUIlgfoLxKg,eun1,MASTER
t3-aLvpT72rwEcX8gco58p3eftAkKKOue5Tt1438ulsxULuxvWXUwNDFxib4dt3gN1mbFwYaG22mlw,eun1,MASTER
1owpL7EsBxiA1qt60HuYoth_54y5J8ZU8HuUY7yJiKzrCvTmWO3MnB1lhBu1-7H4fNbHjb5Dws-MHQ,eun1,MASTER
WJZRbWorSlnU6g9jUnRPq3GV5FeRDGrzKWdXiakDetZEUVgoj2tzpsUDS2oV9Yb1tsUjc9L-NYTg1Q,eun1,MASTER
3zEBJxDvs5Z52s4jLZeDmGwpKd1UcTOqNxX3sA--8f_PdoGtbPOfYRekOijUCft8h4i5JM6x1J7Ekw,eun1,MASTER
KKyKBA_duP5dJg_O8TxQovc5iF-5SgWd3z3CZJ3KYOCY8FZnvMep5sOfZg3c6ey03onJ1CKftSgB1Q,eun1,MASTER
6CpiuCPqsvh0ABeuixvOm1V0hB5trcZWD-N4l9UOIk-ajI4WIrZNjg4bkGaFz3VugdXvA8Q5_E8SHQ,eun1,MASTER
clLNekdLE21SO6tvg6MrWYA6FZtAXRR28amMKn9GhHSa4ytt0WU0_Pq7aSrvW5K3jPM8CNGgTy-IUg,eun1,MASTER
oXDmvyE6cnCWipcaIsYqEYuoRExtKYfSs-Q6KCQ6lSSpVgPSFsLrquIJuoxifv344dV7dPObywIszQ,eun1,MASTER
VvZ1QqPujqUrT70ktsywmPpb1T0Bx4c9tTES2DgHUQ3uSbL4jViyak_lcaeD1cGxDmSEsm0KC1p1ug,eun1,MASTER
JO0-ikAdO9So97qrcwFDGBXd5ktxJxAwMJTOFanTUzaqpZE9P6PXaAzaiFUnqRl3uN6tHqKiDfZ3JA,eun1,MASTER
_nj6d4FKDIewf8ino-ksdDajQkgHCD01lgz9LPhxPBwEZa_wDG9Sr6HnEXj2a4tTgT9q3qRolfI4IQ,eun1,MASTER
lEitlRwZ7X1Ae1uOo5Yra-QU6GseKxqxOJy6EcWOJHl82BPg6TgMVGjpFIyJ57FPOLVPIxy7E4eVHQ,eun1,MASTER
sOW6Wr-W_MY7-HR3ZVl-ZEc2dz41pwPIra30TbeANkAPbrWShdMTCh7oyA7_uNfH0KiPmcV2wY50hA,eun1,MASTER
97PCdh_I6CZsSJpiftE5oBLLZIPboGQrRs6o3Z6zuaeOQ__1QsXDaGMb1_WUBsZtkFaaqlUhCDJciw,eun1,MASTER
aZF8aGwaYfY2Y5L9fyZTT22U3QAbaBymqNXopJ9LOTfTSKJkBru6yEqcxlYKkKLdTqP9fFhWrrss2w,eun1,MASTER
vz0UaEJ0UZPcK0zU0M3Y17UhF6klFqIq6UuSSjhMiGGdib0lru98IItCDYIdeRH8M_I4Fhs08ND01w,eun1,MASTER
E2Y_xCOk5_si9sQHog-WOl6AbW4enm3TMqFOA4fVDQodc1Rib8yApVLqPkYMOkxWcW0rsJ53bLp88A,eun1,MASTER
RnJnah9z1VdIQ2ccO3ooQrTFSgoReSvukRbaiAOXnlznYsPlgkcLdvKWa3VQpfzJ9wlas4GzSmmF6g,eun1,MASTER
GI8HnBjC067irGSPQIpByvzNlHSTB-leSo-eBCUu21FxCabI_1qlf4yPpChlBd0Rp-W6py8Wt9xd8Q,eun1,MASTER
yfGwoCrYectvKI7PuHsL18AsFa4s0Ad-1PnPbzjWDeUSZPf6fiDOfURhpQMxM8WC7o0lLCmuM2TJJA,eun1,MASTER
5zgfAyytmTWqO4ZsmYct9TXhfg-tOudMzwZZH21DYZTjWc4yWXXk2VW9Jckp_jS5HdxmyWuIL0yc8w,eun1,MASTER
QPKDGwNkPR4iopx856vxto4ApCNbk_6OgQMF49yjJy7c7cL1bXsUELFKRFYween2N9VuYr6bWdIFUw,eun1,MASTER
JllJlYWdpkjBY6bsV18IqWkDKgLhCRFBK17AlYIjI0PDuKmOqPZsIHl8-V1DkYU5xnwVr86if5AEKw,eun1,MASTER
iVJsGTlS7R-cmttyS0nMNpV1EopKt-ympducXiZkt_pM6g0HCT-S0gOq1XgeAsuii0yVqnrLpCrUrA,eun1,MASTER
b3RrZ1MiEZbT2-8UNU81xo3Iu52wbWZWD7BFVI98OMr1eOYBCJlCiFzv-IzUfnGMWsq7TH3of-7hGg,eun1,MASTER
te7UXwwtPK15geQMfmA04lRPnAENWWOWPomb6Z4k0soxy8h-XJsS0LG0iR2trR8oFkeBY3L8nxYSTQ,eun1,MASTER
HY8pp0YZ7_DJvprBcqLHnYYU5f6TMCmS0KqZzebPTi7KgAoda3PpRAi1qhrv0O-zx4ImNMWUX4b94g,eun1,MASTER
uPPwGil4-LcADNbC8OE_4sedYkGWCbl05icdkznWrWL0DMfBhq5rpujIK5y9lhyoWXCVLrjbwEeg8Q,eun1,MASTER
PrQ9-A_Hog4PBPdMQ6_ySnI4UGYfIqcIXK_2qwTdDhJgHucEjGzQEOKByeGTOo-RxYSQO-rK3wEEHg,eun1,MASTER
cNqX0eSsurllD-YMCk3AIj6CQTCtjEzoDq6gaZLnI4_v09DtqOxc9UZn0OucBUx6pav7n1D8LKxNrA,eun1,MASTER
4DF4RnEOeyBv8fgYHYVcN19lVBgPwP83kGhmGkoVJKza1vJU0zy2oA1N1FDp7AdyJTI2KNA3dWY8XA,eun1,MASTER
4FQ-Gbnj_HOx93OCHmKxjkGc5ZLFtFQ-9DcJQWMwPDeEdXQ1j8e6lqTNH1l6kJ-wlz7C-D4pz6H1zg,eun1,MASTER
1_Jq5RxwVzxrALZw_KSXQ5YxvCSIFoGKBv9myMuqdJjC5jihKMebiMGfTAweTAzT2LBaREUTIbXCyA,eun1,MASTER
2vJ56BpYVOuvJGRItka1OzDJ-00Kh1GMjccrQiLV7V-hrkqkhs2QvwanuANh4_OOO6zT6AaZjsUKyw,eun1,MASTER
ApvczApHbGP7PvT4Vpgh12Vd5XmM-OhdTUkYlTb-R3IIiWgAWu_mIiBy0PniJwATTqLS9nBT5Dyvyg,eun1,MASTER
gCcIUNGqfFSD6sFhFfCfaAvPMiByb4fvsQb22oRsnHPxobBxqqsGbQsqBBZzjt0s4VH9yHKYhr9MFg,eun1,MASTER
HW5O4E8m_lnH7pnc31H42ZsRy6H2WAzN0_WSQ68rcJV8Ea6jErUQV7o6-RmjpBP4lOcRRTcs7rLu9g,eun1,MASTER
XLf1F_qPKuA9fp1P2OHcdVf3BbJn-DMENN9A62IFy95tuLPAUoEF42GnMwZIYeyXbrsxsXQMQC1sGg,eun1,MASTER
gEtF7HhIgOHHKS90f7TjW5mlA0niWdQ9f_kxcLuXlukfQL5vLzrOa4a2R8JUrTa9zDbOOraEKkKBqg,eun1,MASTER
3375CAmeeAACaPebuk_orLmssunbamrITU2cLhLXf38iAcBU0avQI5asKqpnsoL3LOD_rlKhbGo6MQ,eun1,MASTER
SdN7QJYmLqmxEuzP8NykXN7YyLJ7-JcNochjaZMWTPWRQY5imQ4E0plWF6mE_OYncA8DdsXFNWjpLw,eun1,MASTER
fYQM_rS4y5Ox4UZ4Lfex3xY8QcbmIAxgF7vXP1hpkhokyPdmu0bPOrSaQuoX8JdTSGhMtjHiYbu-8Q,eun1,MASTER
14R2TKy4WrNA7bb9ME4lNB66NQgFt6UdHAigzIC5v0Ew31nAB5cV-1OlV5vR96Vc9heY4JFaY_FfPw,eun1,MASTER
XunQlVO7bMuyJotiph6LM1eACbbRqhgJrRI4C5ec5rWjcg6EohbxGu8hxb8XLBNcAnkWzrL8XKpyyw,eun1,MASTER
YAgDiIzvCHbclsGwJh9vA5jUk0gprxnvpOUva82QUfdWbhiZ3SwlTiW15N78_2YB1OvjW-Xm3yuUaA,eun1,MASTER
CZXEsgD5VrfWlBKjxtVzlbK5mH3c242wTseBXh2Rw86BKSX7Jg0XJPFyLSCIIVigx7_Ggn0ZnneF5w,eun1,MASTER
AwWSMRBusuTrXaGqZFCmCYf4gh-3BKZNDByf8lpm923dBaQpGkgpfZXw2HNN_oe8XVfehAgCCFYUXQ,eun1,MASTER
nMyMstYnueMyTG4FeMdwk22BkTcCT6hdQTX0bLpyE0pkBpwPL1M9SxmHVDNLziMG3xsgTlUbfgDMxQ,eun1,MASTER
WAw61q44NhxlqRoiDEuAUPICBVyjkvO03nkDCvPNNXvHmjUT4GdvAZ1VQpm7mQ9EaC16V5SJJEjN0g,eun1,MASTER
y96gE9GCouvxgN3gKMU9XHAzUVibshRl8OKP2qEDpHwyYX3vTaqR7Z7PCoWYlI27_KTD-hQFaxbjTw,eun1,MASTER
9vDHoJTaWdfqkNeqPvlUNogSeUFSmygoEUg7JnIvI-3IVxTPYO-nyLVb-5d4dm0i-sKcDfrV1g0gIQ,eun1,MASTER
G3EMDH_VxiQaJaHOHPutdnTFYvOd5Crv8MSS-e1ZQZZgGUdBnSvd_DJq0EkRdyz5tjEwq1CuzGZO7Q,eun1,MASTER
gpP9NksjFZg2UQRT6q6iBijCSMpSJ3zVAeBQaz-A6cKH_8oHSwiSlzkbMlCZlsTsC4sGfhuRZqkB5A,eun1,MASTER
yJJQJY9-cLJFLQzwYRQBvNgU78gtBDeHhNiBLVUb4w6q4hPBykRXP1okibXV38L-Pa382dFtacZMCg,eun1,MASTER
oDQsKdMxNcwT4NxfbD2JbH2hnukfVKrm4hfnRbaJGaEfZ0XjMVtJaFalGWpokPhP_KxPLLAP4X9-NA,eun1,MASTER
V_WtU70DWSxqYCU-j3c-abT8fv9U6V3V4horaSPaXCk_ecsaQnQazKc_RalbAMMmY71YQcjvqkxJlw,eun1,MASTER
L3jQ2AYfG1rmHpvLBb8UfjDFQEsdzCi3Sm_DB57yHjwRZrr6PD3AiyEePUbb5hRylQ9tTbTYMZLEMA,eun1,MASTER
JAOpSGo8PGu38oM091XDngGXDbyIdiTUnopvtqbzjnFzq-YpUATRnRJ-fHU7DI99eSTt4TV2NQ3xGA,eun1,MASTER
7A8nRcjIkhcwidPYWh7IzCq9kdZqWEBz2BTYwTYG4VRHvzkrMQxCLGtpNwDfe81nroHYfyxbVzO_zg,eun1,MASTER
OMdaFOZv6Pg38QY1-nUEWpw02asY2GypoASSCGrCrpLTEpyY4idzZVkcepeoVSDHIxWsBP-JjDEicw,eun1,MASTER
W4UEzOdGckbpiZTVi4jHryyNkweYO95HMMRLWrBnsJbFQ7NNp8bsLWYjjXt7Thozq6nT2sKx0p3BIQ,eun1,MASTER
SRyKM0wekSvwET-ASktIegiksLPWGOa9N-Mau7pI6wqYlAGF_B_D0oQWP6IkmBJk27spNHz4-5xSBA,eun1,MASTER
_tU_TNXrzJx7rMKJIoEA_L5vsfYkSl4Jr9eeMkaRacV9r4IalMmQ5vEZZIKZ2RWsY9ziEMnl4U1PKw,eun1,MASTER
zqVJtMtWRHcbFYEXZnjMDMfwY7l9RlskQjDcKH42JLYzAnWmSI-bwthzevzcMmjeaqBLU2B7DRqrbA,eun1,MASTER
VJzFFe5sncLfKwl6MfPTux5XD_PH834sK4IpucdVW7kaWe8Vzs0V2s0yKPkEaERuJjiPY0lGTb2AHw,eun1,MASTER
pt11sLWqyckBo98aQqIncGURCT_iVdrKz1Rs62JMXdmnxQ6Mar44ZrgVkbOayLeynFij8orfK5y19g,eun1,MASTER
IrEFTKZmctMZFl1atKb8kic7nXdGH0ijKvmAi2lQf4RafTx13Iz7hx4yf81_aaNzPlN3e2JEHXl2DA,eun1,MASTER
307t5iMACJ0c3oeQ6CuZJprIRxM9wyOaF4fBpAyUtdY6hJYCpRptN-vWhOZvzc2OtVqzXv9QMyLFMA,eun1,MASTER
N7KyXh9J4utMcx-U3B5W7tnyXteB73hnkOeVGZt7SC9ZLSnNGQUb6FdrxJjEwCO6huZf4LwqPzRsCw,eun1,MASTER
XGVrWzm1KQ6kpAx7A7vrbSJId6IFymHxDMDx7lHp8XHUyEEmDQ5gvVO8cIU4cbmrN6MArI0XVK23_A,eun1,MASTER
QPRA_2gOEmlES14IAWJHBGFtjrfRLve53XaaEDvbQ7ak_PqjB_CDB-FSi83ofwonr7-VLOpR5nplSQ,eun1,MASTER
Y6WqFTU-m-YUrfSwF0P4nx7pEiiZuAJUEDYqXI6wNYlhHMzsCNqHEBbIzzjEI5x-Zvc-m0cxgXpZUQ,eun1,MASTER
8v1UpS3p99hCqfe0NA8FmsmtqEXT0qg8tW2oJzGy6_4FQUgP1aEI-rS76dDpIQjjfLy-TxAqf2oTIw,eun1,MASTER
JaXTIQQbk9iC7QdnzHUd3D1ZU2egkp23xAh2LZUcF0oUztLEv4x--wbRx3olqq3iEIzsK1KFta1Z1w,eun1,MASTER
wQ-n3SxpZvszP0C0W1XTUyY1km_sLB_4hPDYTDYTn3K2Y97ZZH9LZLC2bE8NLaLGjaEzUOjDlx858A,eun1,MASTER
YmPTVj7qBs2Fys2M4Fnk0g_syN0gx1Hg5yCQiUvX39kdPp_11c2Ja2JPm9VGZXhTRERHeisZ7Fjb-Q,eun1,MASTER
HA7wGShSRCRN9ow9rDC91CXURw2vmI63PUFCEvLqARVhhbcta9vFXq1sqy32DyQnQd0X95GSXeP58w,eun1,MASTER
Q6hN9EpmPWZ7P3v_kSLs2XWfOjop-w4sIFia2QVMPV6aJ_DasfXeNNl1PFQqkfseh4e9v5Sc4-urHg,eun1,MASTER
WGFrzuZ6w_Yx3XkioUx_wB2MRsLIqyGkxyO4e6dthfBtsfj7G47RJnVMweprDurckgI-J7w4JRf7pw,eun1,MASTER
OgsMYLEZYHFtYj9ZCG7NfhkV9dw0KWJd2C-8oK8FX9IY7rtzX4aN0D4UMcFXmyOmFo9ND5b6t32Rxw,eun1,MASTER
kz6T2WCcEqUlIfm5Nus3Tp3qYb5XbbZs_HtDgeddYZ2WO2ljBCXgJPlyB199NUWMN3V9ZhrBO9lc1A,eun1,MASTER
d3envk8Y-Ifk0jEpvNcbgeqdjlaySdD5_lun0cshPGMr4xP5o8wf2k5Zi_MSkSmAD4MvKVnpJWktPg,eun1,MASTER
cWRSSAPQUtpHDH6e0zhYrWH3cIL-wUUhU_AEYNSsX4C0JdI8j0sbohjtrLM_aNmtI8gEqAWQiBSBng,eun1,MASTER
J_TNO1L-ueyr2n1KtocGKuQmKPNL4p-SE71PGu9nqapO_l54C6GHxTfHfTcoL_Rg61eF3rhaTpzhvg,eun1,MASTER
rPX0Q-ywQOt84CBE193-vy2m-XAxAoJYhOf4KPRbppu1yKr-O0e0XXqnpa5s-3tnKXYCWJhY5SirJA,eun1,MASTER
vWSzhfMPoQCdEjWtkUaWg2Pc6dyqIpzIbhgwJCvGtIyMYOfj7A813bBbeUrH4YhuRZ1Pn_z5USyUlg,eun1,MASTER
32lqVy6PrbtyEigjkfBbSHop9SW0NK7FygN4DVxyCoF7M7vG5DSUQDNg8tbji4z3RX80uHFFLwm2BA,eun1,MASTER
Ax6hYk3fsIuhpsTax9an6fqCQIJpeL_LBso1om8i_3-5P-8_d9PDDHqHyCrqXkPQW0ppI-oXyNsliA,eun1,MASTER
maHypyQE688yG8TjjXwTHA6l_0DPkLRkvmsyCd-ysoHiJqA0i-dzrBnCdzpY9D4oQP-1YbS4w5X3tQ,eun1,MASTER
mP0atKO7mSrKOHMvH8FQB4iQnMT6aakCIw2QjelpviFFBD2gMRDsUvb7NEaa5C3phGpKsY8BoGzdag,eun1,MASTER
riyfpAVrg3v4zxAZzLsbO7Tc9vF2Bk6KcfZBkuhZlKRuEI3olB-xWPfsJsTLCFb1AfWYqWNoELfnpg,eun1,MASTER
RI98y-3Oj83cTSn8i85ffJecWFwwoOunnXXAH-gmpivspsj76m0S-czFkRstBu3ExMa5iCY-GFySAQ,eun1,MASTER
NMGdSJcf4NQnGwsVf7HQTmObsfkryVi0G7C6l0AdJ8_DgKFQkm5j0RG6dPsHgsDzed7CMZ2kpvuiCQ,eun1,MASTER
vosfyutPaf2BdYpJFop01dRNp4nCt7O6NJ3Eb7JhrlSPXZrrMwPRCBRcVLiLgS5l3p4Caiug3U2ciw,eun1,MASTER
YtHPfHNV29JlPJ5ZpVeGKFA2XbUpSLosLf7CD4LQ38x-eVDBn34fYO2sV876GP13wQ5jizcxR8RTlQ,eun1,MASTER
-lkF2xDZ5zavIiCFVd64lmg9KMFg0o4gjpz71NTa0Kvu_Ww074PXn6r1bLl3cbKZJzX6uExUHtaXIA,eun1,MASTER
UHiwptB-4GYNic1B1IoMFxfTQq3f8LoTHvoiiFH1a0optlxIUR7631CX4L2orYKLMjZO4sgBB4inEA,eun1,MASTER
2_neuJEV2gr7y4r91rDPXDDiwvrJ0zuIMEUkG3dwdhn3ywBItS1_Z0EH7Sai6UDFvYMYe3Gr2dQ4OA,eun1,MASTER
4vtydi3P8WURxfFcg-fK62-Ilwt-J98BC1oWTBPRaQb1_uynPpL1NgfVarjxvPgOKiwLBfdWxaUnMg,eun1,MASTER
Z77bhBS3FwqlSQW6AVKQsVuJHX8kSQpCkkdq_V1f94L6Nho2VOfsgau8hMAGRf6RedwpQorAMQNe1A,eun1,MASTER
qgc-5xpaaOs4i74vu-T5QQxGLy1ExzW17zpiuR3JT193H5xUn1vNCXrhFq06Ht0Hj2PNybrirgbKrw,eun1,MASTER
7go4a6h4zKFCKylrynFCF5yioonUSyNMZWNnumAAKVXjQCFngZ4vK2yilp74-iMuUsqw1Rg3ZF54Kg,eun1,MASTER
AkxvceHSbat35peTsojkIuvLnZImiqRB7N_I7TAeUfQhqkowRkvzA0HTScIwM8-gUhPHcnHSFjyyxQ,eun1,MASTER
sHAJl9N3lAJQmlB9aQZBQEGDSGmjhiDlex_o-NQCq9Eo3s5oSpTSZecOirr_R2OzRxzdKLSHH3A33g,eun1,MASTER
UlttG6047HRyDXvClyua_qpDYdhAnnVdUR6lQAIhr2chveLJobMP7uJBh1Mv-pHUGIf-XtCac2FxWQ,eun1,MASTER
fXh81Wke6ZOxG7UsURA0D3jc2RowDiuU5k9x-xWu9WJdQidfYuZZnKS7Z7aSTNT1whC9gOVzKOYdLw,eun1,MASTER
OECn3crFuBvx_stsAKtl32w3P16bAV7IeOPpfp3ane4wfUbYJPCJOEdMH52GI9iVsmeS2oOMPPA_1g,eun1,MASTER
guHHxxmMZzU2F3hwT9MClfwa4blWWiJCmQahC7dQWtLWux4db7026KT9Cuf9PvjbH0GejgKhdmTXww,eun1,MASTER
UEjYI0IXa1CQS1RECFCEQ2oo4ES5y_P9YA8ctlIdLFDeJMyZHTCvNcSBwpXQvO1N02BOmAKNy8jb_A,eun1,MASTER
WoQiO_v_DpX8Qg7Zo0UiPNg5NrO9mJGqXz1VbG5wHk6mPPVIqfn6u1X6WvwMx7K27OzFz4ujItp48Q,eun1,MASTER
3FKPXB9IM11YHSKPTt5HpiEjAT4tRErZ0DHFqOhZC2TwydwuFFEDzUkiSQJosOqmRES0BHZciacJnA,eun1,MASTER
X8i_xvZHJ6BWcX3F4-Z_wesCQKG1_QQeH_iv84YrZtcWxJWpj9sFubL4RGZda66k7FLOtTFT6v4MaA,eun1,MASTER
8CKUzs_DoRnTmPPiAZyFR7wd6h7_K8_hmNUcxhHPHCZQbefjHua3EtNJO0of_GQZtZvxZQknko1bkA,eun1,MASTER
hA6SjEACWNqI_v-H85nRyE4XNVVP2M2CGkjzDMYfgQfpqS8UZed0Jd99YYWVHuxLxE60AN6aYkTcIg,eun1,MASTER
aJy_oOtpDAdlDn8T-v8wpov52iUz3oIYERuWBIjpVuq9GJHsh1MDiESNUEhdovRBKXPExlu_E4ZUVA,eun1,MASTER
ojZtB7NvmvxIFTMH9NssIp6p4Ao_eu_-pAaW642z9tqRY0VWOv1-jUDAK3FvU-_8-GBBpkSq4wkRVw,eun1,MASTER
86Naxm9WGxkV05LdXEkb0Hhci2MQ_cmJMlLmp6Uknl0faEUm7HWmp3D1SneqTsc41nqueTJ6hdEywA,eun1,MASTER
Uv6pZHTUKiA0nqKkAuV83DXQtwe1z6d_zm9kotxBPBIza7IXK3Qa38c2tUFvqCTYhCPKuiuWdpDFeg,eun1,MASTER
DNXqWYCghoUJ1alnvumC9vBa4aOTddKLvV_XMAkmkv81t29y8MTQvXhhrrhxoxGRr1SDzOALy9QTKg,eun1,MASTER
KbjOrBLBnkIqCaXT-q33i1VXMJCBlA50GWC9_BEoowEzyIwK8OgFqMlhaxkb7f3qjYpKQodXfqmkxA,eun1,MASTER
cqIQxJM1fjvIJ3_qI7yuKXycC2u4Oth1_qruYTad6Syw-HPAzzVEimsGMV2X5XqFJtbHwxfbjw7rQQ,eun1,MASTER
cskrxucrRA8hPMjdHInAMHZVn_4KodTQnCITI7FOW_pOpN0PP_-M4G6f8tVUN8-nOzLttbhy4tbmfg,eun1,MASTER
