puuid,match_id,role,champion
z2uVrh3Wy-zAwHW-FJXbrzwhu1rUXHrRndBt7uGBt-FNEVfRn1-7NkNTVhAnerZOLqGR9iZwJ_G6Xw,EUN1_3897639263,BOTTOM,Kaisa
JXBhchy7qufPdfjWDvSZm9pTjUM8XDWhGkdXxzIHylxJTW2DHMHrmAvXFRZJFD1yVS3B_4tN6hyS1A,EUN1_3897639263,UTILITY,Thresh
6eWx9TZP4iOK2cx8cEqiV6j3dIfvFjCQeDhD-muZ-mAAWadTm4Cd6aHg39j7SsCuklcuN4fOflHr1w,EUN1_3897639263,TOP,Sett
X3gezCCogRDsoLLQcgepGCwALhvXcOaS06ZLd2plckYpFEikmV30f0alDGbApuJD7CIGCD2T2SohDA,EUN1_3897639263,JUNGLE,Diana
HN0HMPVGgwCiGbajf1g7zRfnjwh2f1w-o_N_0XKgYSE6l4EKOrzD4xwsAVTNMRAJoemyT_fQbgHUVQ,EUN1_3897639263,MIDDLE,Brand
Ky-JQPG9pS9-SyYb8lmPj6npJlR-RUVD9nuxni8S_bMum68OIm_7ujOi5g2h2psl9J8V3yborJITbg,EUN1_3897639263,BOTTOM,MissFortune
38cpR-UDjjLbh-8v_ovLp95-l6xLiJE-pMaE4HzgOQS_fG3U1lwjfkNeRuWbARFbVxhHu7Z1NBgAyw,EUN1_3897639263,UTILITY,Lulu
H8Jh75ks8cFBDLexuFZijphI65ohe-uVviN2W22xP58aHhEWMau-mHHhzWiIPxUPJRkRjO75L836iw,EUN1_3896411772,TOP,Darius
qPeJpTKX8PaZFrp0zX4U8ibIPqaH5XYHbRwEytsh7GCUMuPFXkgxxl1pW7uxEONt5nz0aNKD6JUYcA,EUN1_3896411772,JUNGLE,Vi
5nTWVjxX4-EoYZc8DUxU72CC0OrNIHHEp2N9eBe1KGl01Ec8nhNFM2jpsLc6-hN2AxsjzVjhDESNlg,EUN1_3896411772,MIDDLE,Ahri
8eRMEA4QZXKE6H8VkP6mQLJ2A32f6qobG2x5kE6uSTf-2wjsmGQci8KLJjFms7LQvqlsoJKsCbaXzg,EUN1_3896411772,BOTTOM,Jhin
ri2Tw2z3fsuYfD-TjIwrbtTn_oAwtZW28rX1qVWmjoYZWtBX14A3e_ITOyp7W-zRuPYjI8m-qRiPDA,EUN1_3896411772,UTILITY,Nautilus
FvfmO9rYe7niRVMemp2D36cEs1hBwsRbSnslWHMWVq_ah5sLyPt1doSDq_3ftHxmEU6rqSkol5BkzQ,EUN1_3896411772,TOP,Sion
bSD81S7Lh69lCe36qRqAy2ILtV-B4WYmLijdlYUIMaUoS91PqjSY1ZvQdCU4kUukZkuy62r4rSrujQ,EUN1_3896411772,JUNGLE,Twitch
dV--FEjWBDNIHX-fl6oz1tALybjKVEjbYN5E8SAoTphF2A78GwIx_cdUbXAdEhQmP02ZIHTNr9KPUg,EUN1_3896411772,MIDDLE,Galio
esLsjdJdkp-gwa8dLvztiWWNe2gxEbG7qRTKekPqBjxVh0qlI5VNG1zqZlTpiOp7H4wKtSVGrQnltw,EUN1_3896411772,BOTTOM,Caitlyn
61UDvkDwEvvxMeVRDZ3M5R8ShLxIxaD56-lbG9tM_IvRZ0NZd2b-jIcftOHtbo86KIQOzNN5w9fdPw,EUN1_3896411772,UTILITY,Karma
uKEoayTqnI02hofPxgW0e9bz_8uHgYHiPzN5boXexULSKDZnB9z8fR3kwa7G5Zd7YRKiJQaiz1ilVg,EUN1_3899541653,TOP,Riven
5AUArhujwvyAXYguwYdYQnTDW1BwhfKGwIRF_0e0mSfbBmuANOgavIacYIzbrOqU2dYaHGkkoUxltQ,EUN1_3899541653,JUNGLE,Warwick
WfDcCfslmsEcZM1iNZVuBnwE3icriWtPxj_X65Q-eQ9u-9sSTbDskQ5evpEQLn_BK-b9jOR1lT6PxQ,EUN1_3899541653,MIDDLE,Yone
OmbzdLyrc-S3hF_Ti22pKJE_83hhCPbCEybcFyTGaJW-1XkxRHmb20W5kyeBGlOoSquI8H7zpoJLLA,EUN1_3899541653,BOTTOM,MissFortune
sK42E2nBknmI6_RPn5mzjGzuhShFSzO-2_0Jv8L9WWko3SPZ0DpPZyMzbLokkc-94E-Cd1bgn6Z6Lw,EUN1_3899541653,UTILITY,Zyra
OFuktCnPgI6CmXfUK10nJ3XLsd49UNOqVVQFE-o6WsdbDOZJCZFx5qyrXW22fjotElUzT51-2XRNNg,EUN1_3899541653,TOP,Nasus
-zCbZ-vkeWgXA5_DNW_k5BtvZKXSWroyyH5czvkOpEkUCCqXCoJcA-TfBIEtnxYvOreihSgcpfsNUQ,EUN1_3899541653,JUNGLE,Amumu
1DPGJvqeWu6k9NFFJpr7WexRYkNcTeMoh-meXA9KH2VhNhpuTwnqmeF7sz8umFotBYmGMc6Ss1bAYg,EUN1_3899541653,MIDDLE,Katarina
SHdtAV4pR794k3GnYiWzyDL6TSr-PAPfS9ESw-6kwreOvdNxvLVeafSHPzF2F6a1rxEUkr9821zlWQ,EUN1_3899541653,BOTTOM,Caitlyn
gYQFb2pDz8aDF4RdUibSuaWAD2sGY9FhB1-zfAFYnMIFEclv0DeBNW4IihK-ro9QrtOXFfs6SGduEw,EUN1_3899541653,UTILITY,Anivia
chj4gdnsozuKAioquWVYGqp7ki-uzz1sj-7UiaPZb1ncJpQ_5lX-OXOJz1Objoyq3RuA2YLuc5Bivw,EUW1_7700622836,TOP,Kayle
Y2dvOtrXThkQDhy_HPzZqHWhCIxKaX0X8FXZ2kT4_3ri8klgzjIy7xUTqbbgCt3ANvdvN1AUVNV0sw,EUW1_7700622836,JUNGLE,Qiyana
Yuial-yYwX7VKavI5EzumxzqleuIo2TYj1jDHQc4GsngcZ-A2prQ6uuwt6i_Lh2wAP7J_h2dcGfT2A,EUW1_7700622836,MIDDLE,Syndra
2i6abBnGyPEnOa0hmzq5vAKEF_CT2OJsTx0fCd9Zk38tHI2v9Wxmxea6gxobbRYfLCNsROxX9KesJA,EUW1_7700622836,BOTTOM,Jinx
-G1lKC6-v5vmgjJQK20aL9xKUs7B2IhoVt_sye-l9ojkRp_c1r_-zGEx1-mXXaQ07PoubMhYle0Vuw,EUW1_7700622836,UTILITY,Milio
YL74xLbwGBA7IkV1GOfXYHIf7GLaOMpEAUvbo12btF5lCsgwWiT-Cx6QjdVXE2DAIt0UexDPltsy6w,EUW1_7700622836,TOP,Yasuo
qKNPz7FOSAm1Jm82QhzTHXqOjU0V9gFZ4ioInTVtFUsRokvU8jFvMRmSgW59KF-fSDh9K05i-YicLg,EUW1_7700622836,JUNGLE,DrMundo
5QONpZgqj8QdSN2BuLZm8oLYV5qaanPtvfWn70k2Ds2UHbqJ58_pwSn5bULmcwOKjBfcIWoRciUiRg,EUW1_7700622836,MIDDLE,Akali
nc2s5gWBOI0wrYHOAeYLh_acijaczmKQZgo5E2vllNINhpxK9BzZ-EYLI5aVyadfeJCCQXguiKwbPw,EUW1_7700622836,BOTTOM,Smolder
_ll2_TtVXYB5h9ixLPr63Je8HyMkjRjmX1TjtueaLRdGwaHv6R03q_Nk-hOR6mJtamT2N6SJ3NtanQ,EUW1_7700622836,UTILITY,Velkoz
C6dabn2JDvyYgTK9K4miuaMEejg7lOOxXw84u6U20CHcSkHwoy2Cfzy5DC2Re5Hiy_tP46JKBuXTpA,EUN1_3892813667,TOP,Renekton
sQSXnFBXK-kFHNCMrCuMC-XSBrLDFs13OwGlaDE3Ea5IpDhcsANxfKtXxZ42LL6oOW6dQCWAUo6plQ,EUN1_3892813667,JUNGLE,Zac
65WQnqsqwVehO-8VbrbR_leagLZ-b8u96SOKZDlUI0mMIMPCHVZTXV9mFebgxyfRlqtynmwVibEg2Q,EUN1_3892813667,MIDDLE,Yasuo
AD-MCYdtUgja3YYv-X0s3rwNAzrGdtjld8kaYNWzV5-Hfs84DWPa5N4aU4Uf_FIXzq0__IvMwB7frA,EUN1_3892813667,BOTTOM,Jinx
iq_wZ6w4ocPiyNu75h1XG7vrRzmiGJ8Fc4lTI3ShgJnmV3R2ltU43kvXjGyNp1Q3W4GPc7dKJ5XUNw,EUN1_3892813667,UTILITY,Leona
8FvnvXyPDHV8y9IZ1Y3ky1IBEp3P66u4gCvJe_nMp2UxWtawzEuCl98__2m1TAVOq1PiD-gAux_n2Q,EUN1_3892813667,TOP,Sion
g8wPnmaRFI7l6RoAhB5xDuF6D_hm5zW-OrJpo4i1PyCzZ6SRX4LUxSwOPQuBSZcdYr_u913oRl3Ziw,EUN1_3892813667,JUNGLE,Briar
qCpQo6SMeclWBOcQzFfVdNDZLE6ZfTCR3svnTldaVOtMrMa_Oqc9UMfFIyLP5JG-GTMkZqpB0QGzVA,EUN1_3892813667,MIDDLE,Cassiopeia
6alnfZ_GrKWymwhUrhfdO_rTZ2SAhyL4Kh_QHnGzlqFL0azF4sydhyFDy3J2pFrqfTC6ZBErpEpPzQ,EUN1_3892813667,BOTTOM,Olaf
CCb0QYmlCqGOhFuEn4zCndk4lFcxMu8RR9aiTLn035VCGJR1HIC52xL3pLyUTQ1XFm2NSCGNMgYKjQ,EUN1_3892813667,UTILITY,Soraka
vTMblBNHW1Hnz77BkKAoEEN6y7IgWHU32ZkDWROUxS8tU9ju5i-UfPmjN79NPDOwaNgcBPWGIW8qwA,EUW1_7699137138,TOP,Vayne
eVLu_4AihtwuksY1IDN6GHA-ynAwR-BuN7gzPUjkf4yeps5olW42QzhDXqvP_HfY7RZWqIxUasQTbQ,EUW1_7699137138,JUNGLE,Zed
tfqCKfEBAWoqygpt_-eOBKV_z9sxmO3Wv0k8lU0qE_3tO1iXYpnlgB-Ve77vozw7XNTYgwz6wRjrgA,EUW1_7699137138,MIDDLE,Yasuo
dW42-po0LeymV-BJWacAPH_OBZeLJnEWZyOu6l9Es8bO6SsZeZ7ze07CSEOjOrS-A7Zl2LAhIZAKiA,EUW1_7699137138,BOTTOM,Caitlyn
AFQ09Inka_d9RxDu3lMIxyAz5Gwd8rR9mvNZi53tClNKMuuHHaMk53JP_Pl05rp4rtsqXdNhHH29GA,EUW1_7699137138,UTILITY,Sona
q9vZbhH5TpBoTqObdfJ8aiS83b7nKwf5L4US0bWToZwmfi2HtCaLM1nt-496tf1pTJ1QQzkokie64w,EUW1_7699137138,TOP,Darius
EBLXiednUXQOpSQEyFA_NB5nQrSr0EwMBpI4IXCTVK8edZ584jbSDe78S-gyUJArUD8EdNjA-NDvyw,EUW1_7699137138,JUNGLE,Graves
h0hFtRIE11D8GZbjSm8GI_2DyxUXrDsHTExXd4ZzQFnX6DD-PC6yJ1kCuLAg58IMQnXdJeIxbMfURw,EUW1_7699137138,MIDDLE,Vladimir
bGnaDRlCMcutjPWQcDkjxhhYhgsVqmkrKGKPXqi2e_9TQD5oRU2LbrKsBHFjqmaUKuxhwroX8DJLPw,EUW1_7699137138,BOTTOM,Corki
pJ8toPAfEf1Hq85chi7vjfSSfeQdNkBzMaWtY42KHAJcuHuqTVK2zMzW0kPcxTROAN2pqaDOsrrf2w,EUW1_7699137138,UTILITY,Thresh
BlTALVwcHdUZtHg7CchvW3Pc3MT81xORBk4qjZFtI9-OBOKosJGnEj9DKxLiJWwHZyaYlPr18Qb8VA,EUN1_3897134481,TOP,Sett
tu1P3zVe8JQMiN7AqRzAf3U39YfVXc3g10ORSpTgmhdwJseHKSYGbsPNjhsGySV4YvOdRDYGNV0AOQ,EUN1_3897134481,JUNGLE,Viego
yL0wVUcljyqXeZAaDEl8z-tUIMDguzQ1wT7pd3QTjGncnY4kZwSIVCDCxbn9NBFwwXzaasbQdhFReQ,EUN1_3897134481,MIDDLE,Yone
5uJc1vBcid97iQcUG5ALmPJtJeRrsNP3AmoCvcyf35ooXYPy9O5TbfS8EANVOA-OgQQp64gK6Wh_cw,EUN1_3897134481,BOTTOM,Jhin
0Hl_ZQ_3BwBj5H0U-JCjVl67HySj-KGQx46OrKFSsEu-eku8s0bl8cUjTX6zJguE0i2m2xOUpVBwBg,EUN1_3897134481,UTILITY,Nautilus
mGT7WNWydBuXg1Jnood7xhGOXbOnXpsejZ9nkErC0dF9JFM7yCvquif8zTBs1ycr4LQOD21aSb4urw,EUN1_3897134481,TOP,Varus
YUJB7gCTWvaUgoX49cce9qBa0ku7pWTEdQFufe2VkWSrPYuGwchnGsG9hpy2KM5TYXbkCDCJh5Ybmw,EUN1_3897134481,JUNGLE,Khazix
CAs2Z1UgIyKfcneGyxHolDw6zjWEn_HSn_CKbTzehGcbC05lGAEGtmZFR0Mtexw6reG0tIfSmE2vQg,EUN1_3897134481,MIDDLE,Naafiri
lMWea6M0eGPb_aCoJXzawV09D6nwl13puoUCNziHNqacB0XaK-5cLKyq-e1p5HqkqB7FDakhw9umcg,EUN1_3897134481,BOTTOM,Ashe
uZCrOiy45FkIa1V5oLSOkMvF1HuF9lhkmUkE5pASs6P9sPH8GSB3pa5thONMqlOsqnQRu0p0m4r6-w,EUN1_3897134481,UTILITY,Brand
xU_uz62PGOo_n7J-sqoejpNRlQVudHxc5T1oQtYbhp6EQRwnjA4sdnr25krcrZ6XZ0oQs_1hSbQdBA,EUW1_7695516229,TOP,Teemo
b-stBgSO2ut7z9BS6-SGo8ZRiv1S93JReIdYRCTWchFUWioZ0FGF8FyZmxj9MTRw5NsfXgL2hJF-KQ,EUW1_7695516229,JUNGLE,MonkeyKing
JwIrv8PC417OGB2mwp7cqg9YTnmKr-Z1NCfBCf8xfARvhncjjeongi_4NKSKjbDZkJFrDqqg69g2Sw,EUW1_7695516229,MIDDLE,Cassiopeia
9N-dBbl0lneB8DE1s3UOAjpmunLak1WI4EUNHiHR3b-x6D3eOzmzzc6_DrXXlLZ6t0MDQBUH24qJIw,EUW1_7695516229,BOTTOM,MissFortune
aNDyKmPtiBOBQL-PUJdOn3RtYlCze7RN__GZoOfT2SVkyuWVP6ts--VR9f6m309TYg5ZXmgYj-1lyw,EUW1_7695516229,UTILITY,Pyke
o9Ig4NIfZY4ptJDtAKHcGFI42VYqY8eVtBC95yIhdp9UR8E94VzS4SsAWui5PVdvecwsTmxnMeuJOw,EUW1_7695516229,TOP,Darius
9wN1KpC0uEv3Ko-FU2lXAN2Cui7qyA4nsjQkOehi0GeI8ElPY_kNbsbIXtGThG4lJXFyjyX1D1kJ0A,EUW1_7695516229,JUNGLE,MasterYi
wVNkF9Fj8X_LbSbcOKXXtXdDIn5v4ZPaqAIhI4OUyYRhtY87hdNvzEG0t688hNnaEsk3iBRJ-REJeg,EUW1_7695516229,MIDDLE,Fizz
0o1pfUuhlEW6R0vEyBBJS-YVP3iMYjCsgFR-DZ7rBSLDfGFTAqQzEb6-Wa5lApoFWTFTjHO7cBJUCA,EUW1_7695516229,BOTTOM,Aphelios
Y3ntarXmjor2Jdm0_t_d8Xt6WS2xoLf9HlefObcjfnCu10nX-jn2NMTiPrGMbmFd6fgk9K5PICnq1w,EUW1_7695516229,UTILITY,Thresh
MCfb1cBnFvU9vWxd7euR6QhENrkm4MyTRpc7ry8DqpH30JtgVnnUcUp457br2eWflwRYv3tUbEF_eQ,EUN1_3898231706,TOP,Teemo
b-vFghP7Y3p1SdV2NOI16ZNsp20dykyqh4mgedaUGeiN6nkKsh1g2ve84f6yMNpI7viF0WqdvG8S_A,EUN1_3898231706,JUNGLE,Rammus
Qhbh2DWq5_e6SP-gZMpptuuZJbUy0gDzLI58Svrh99tDEvSIEXei0QWkrHwBWQYeTJQUagYFP8ukGg,EUN1_3898231706,MIDDLE,Hwei
ImlmcMaSuHt0egt76L9VHb7kqB6TXzJfasuT8ylUZ98PPZT7lCrR5NMQRdna60JoVVZxYBRpYzn8hA,EUN1_3898231706,BOTTOM,Jhin
lkEecXul4hY7hPn51InZsiWhDk4-ZKIaS8ksBVGmq38r3gpZ297Srk5bDVVdFyCeBhT-ohxeV4k3DQ,EUN1_3898231706,UTILITY,Thresh
b0s2ftTXUCHL4G16UCVyPN0WRMa063GQIZxgT1Uz1mGKl1jUg4O2fefe5W1PUEi-oqG83o92alFuVQ,EUN1_3898231706,TOP,Mordekaiser
K6qUb6inpvxbCE_ZgjMX0P9nvCvQZrAwDZA7yLlfdc0ys_0h9GupkyUj_BQl0yA4fB_1cvL64WMY_A,EUN1_3898231706,JUNGLE,MasterYi
UaWzJDRGDqBuatbR_rWX3-HPORlVjZmkAGhDImKImfYrGhmupfEzwOyKDYux4HZw9VDsuENkv7sKAg,EUN1_3898231706,MIDDLE,Naafiri
I5ooC_OqGmcqJcFo9ro1s_7g-ImXlzouDVf9A54eORdIMPkHuRu_PK4Yhvnj7rNAfBXWqzv54tnb4w,EUN1_3898231706,BOTTOM,MissFortune
C3lz9kjJgQcto5r2J6aQFyZxp_Y9iM2JoNPskswp21w0lm8Bbz5IpRaJdp3VfoHTiEv6BueAH7YzRA,EUN1_3898231706,UTILITY,Mel
qmpFAvb1eqYOBBrPUO5IBDnmRGDOsHw9WNHAQUOJAnAENcTRf5Cc27Ct0hJUR9IhjIxhIkxQ_IT_Ew,EUN1_3893295755,TOP,Garen
m7YuqFCu9u710SbHcqaJbSd4i7VWtO1v63NtOg51SXZ7pLVOlNJksroyCf2pGs-SX-F7UkKZ-xJ8hg,EUN1_3893295755,JUNGLE,Zed
nmk_ZnJHv0HHyZx1m8-E7Qhyf3QPxMtoDDAJYFBvVHb5HZc7RUpgJtPt0Yn_krnce_jLE-2OfNLloQ,EUN1_3893295755,MIDDLE,Riven
7W96fvN0J0vDjCvnBn7iY5AMObQEnYnUYJv0nDF6Np8GktjEkPJpQE9YLEnp2ff2q4N7k_P2mk178Q,EUN1_3893295755,BOTTOM,Sivir
0pJk9TZotgrwFs_MD3OqfF3yrLy-QMZ7zk0lmu3fdZakf6qssbogikGfYpqZyuMA2AqGOTWu3cZIoQ,EUN1_3893295755,UTILITY,Nami
YgCxiO7mIHaEIsQjVcbWuowRow22Pg5hN7769uqPCEHawQKd3AMKPoYA_r-DQViKQnhM46V4A153uw,EUN1_3893295755,TOP,Ambessa
B-vFAnVsMwhZt1tTjlEoJEUhwtwjsQ0cF1BtfhB3J3vO2mHOlgZjmwT0ip1Sl7_w7BOAz-3LosH56g,EUN1_3893295755,JUNGLE,Rengar
VpIdJPyuP9kDCRGGp8jnz5-DKQ81ACUSTGkTc0TgpjpDFxyddXQ0mKhzIet6XNOmTWG-ACBc4tURlw,EUN1_3893295755,MIDDLE,Lissandra
_Gu-ZkynLcdWlfrJcMQqy5y1OTt_WsqPhlwdpNvvkzmfDz7DVwpDdDkMPHOu1QgdsY2IevrWtZJ-ZQ,EUN1_3893295755,BOTTOM,Smolder
ekHnJPQvGeEjiOuYXAh2RAehAPlY0uAz0XPYntJQSyCoeSs4Do3diCOtr28bqxSCsDqWXezOquN5ZQ,EUN1_3893295755,UTILITY,Shaco
HNPBhd22dgWTjlhIfToYM_SD7FWZ1zvBoKcuXQ37ESgxfEAIHiw2D4PxWdHHMm7jMC9GBUaHw07SBA,EUW1_7678769869,TOP,Rumble
-dyLvRMA4tqq0qh_5wXQ4ncZzFllkJFj133BvYVF6b_hnxDZZwA_QGxWK4SMeZ_A9CUHX4vwhQmEfg,EUW1_7678769869,JUNGLE,Briar
QGvuCSVd5Kb12SeSKzjN1294Lf8dD8V6160q1f9DURbzf1hfFXOWHEIfqrZxERggHrsVXFrrCq1i3w,EUW1_7678769869,MIDDLE,Ahri
UXo1VDRWn3g1WK35jdPgmXTuzlj5DQnT9F4vZr8N8kCcgevY1nWqMPAS7LcMme6esCirx26_ja-Owg,EUW1_7678769869,BOTTOM,Zeri
aY67hG9J7GwXIApDTXaT0LWM0ccsOFjB7KG9Qikc30TB_ba6a0n2L9kJ0xC4LzD1QjE8Y-COPEocfw,EUW1_7678769869,UTILITY,Lulu
y7eN5m4GAxd52qyj2ONISCnepk95-g9UxZfI9r-XW2wuCUOB2RC6e76n1JHDlMdwo-DwyILQCLUZKA,EUW1_7678769869,TOP,Urgot
4T-GpAUMckTTJjvOIeQtG-b6_iREBYWPy1GwRdKmKNCwxb6XDi0c2nKwDbaYVuM5IW_ge3n0mXY25Q,EUW1_7678769869,JUNGLE,Rammus
_Q1zM7Grehj37lhqClaFctxRTkozerxpJXMp1gWGx8hgiLDTsM70upSb5iK4DANjk8hTsNJYGczyJA,EUW1_7678769869,MIDDLE,Ekko
hztSDlEd43jBxv-qssWgnWnYW3J9WvJcjkIhahM4PzNPn0mb8nrCs1FTWXmnCsS6x1-gAPBCYwwY7A,EUW1_7678769869,BOTTOM,Tristana
5fAGIpI4PPWzxbMJK_B3GQapfn0SIsvGz-eUHz8HkXwE8hg0jumrs1UC3DanA_0YNbtBmUVfqnXqNw,EUW1_7678769869,UTILITY,Renata
wBzvV9c-I07wgNxRKAPMMjHpNBAhmWG3NVT6NM0HbxroCv4x1pk4rpFvLa2w9kaTGiuwQ_ZiWtvg0Q,EUW1_7703165249,TOP,Mordekaiser
pMf6VJQQlUT0g2Bnx1Tc_NDPmFEkDFw1LlZpPq6SAVJEth7C3jzQV5JGh7YhbAKzWpRtRvgQnzRmPw,EUW1_7703165249,JUNGLE,Viego
1VCAjIKjMiysUeXYozwUr8HTqLyPkXgG4Uanwk7i3VVXc0_cbJIRjSr2QiYCktLsUm4SoCb2KDCc-A,EUW1_7703165249,MIDDLE,Ekko
qmZIVUj-uPS2O45CPRD_hjEmfkGmMx0j1iGG0r6eXyLF0FR54anG1FlCiqoyGEScMqWpp1kcArTqLA,EUW1_7703165249,BOTTOM,Kaisa
5bkdWMm4KTR0VtmFp-sFCtO0shzzn41_9nS78yp7UxtLgyzKTLU90iYeLRhRxd9Didfez9sz8LFMgg,EUW1_7703165249,UTILITY,Annie
ekQodaOU3yrtit8gGvqXIqkxOQzJr5vPQgvR6iAStS_8HOFBsUUCf1BY34-zZwHlZ2hTlJcVpPM4ow,EUW1_7703165249,TOP,Varus
ymg_b229KZQIK6rcnxq_qnEA02Mpuee-KtSWcylj3KnbwzpPOyQbNxn-RuTTlvoxbcKefwwOZEjyaQ,EUW1_7703165249,JUNGLE,Diana
AmexQ8fUdd3dB_eEPtYw7FtisfqLK2IHIj6Hzj6-XibU-YXDtqW-sWQtzy08BupERKWpoTU7m5hl9A,EUW1_7703165249,MIDDLE,Sylas
4YfbLzPYew1TJOP_oEtcNPvCXBZnpAjY6JiioljTOcfvdtCZfatoFOp9VJE4uXhu3tfg_QIx6iXKyg,EUW1_7703165249,BOTTOM,MissFortune
wpbRsNxKbgLKzdtISzqAVfiLCDnE0vz-JzMJaROYk_0DKHHmtmItb4wNqwZwcYaA1fRLfSdM6YJOJQ,EUW1_7703165249,UTILITY,Nautilus
nl6TIvM9N8syuIRE2aOV4SGTYqs_ypZR4-o1whUmUj_9Fjsyl-J-0jJHzFZ_bYnKkXsWfqq6HgU8tA,EUN1_3895618089,TOP,Shen
SSFqJhH8xDMKxDoRPZj3XsJKF9pQ4Npg8Y6ZWzJJaXdlNGCp_-Q8K6brg44zd6Eg0J8j2ldpuphdIw,EUN1_3895618089,JUNGLE,Diana
qGU9xIXxRYJuxMHPUOXs_A31i4wY2Vx9So03gk7RiAJGePt5k7nm5iTkxIdWBDqN_CtYc-jbRuQwMw,EUN1_3895618089,MIDDLE,Aurora
X9QfeiZQfqa-xsa3ME0ZQujT0-_s_rMyZvHjFo6cc99K0cHP305Xga027Iu-8lglUS_05SXTWymeOQ,EUN1_3895618089,BOTTOM,Jhin
s7R4qyGhu1EAYsfjobPgJavEPPD-STUk4iTSZSta3qqrFxS5kxsKSI74nPuCHtpD7ZvULCjHlB1Q3g,EUN1_3895618089,UTILITY,Nami
XlGBdnKlvPtCJxyj4saaGzMKgx9KSy7o4MmFsTz-qWwvSNrNCKWDp0JiGdBz5ECDbbds9mkK--cGnA,EUN1_3895618089,TOP,Urgot
gTqltlRZAwHQjT6XKfukUPfnOldwdKSHeVd2Sl2ZfdxPuudvfevwLJ9Yk701tIGT8oqKYzR65_pT5w,EUN1_3895618089,JUNGLE,Volibear
xfBQvyFNWazgQAMv-uhRvFT6An3n90YKz4ipHpUrXp95aDhLZTbcRLblRgXSsgA-7EuaGvP1Ua942A,EUN1_3895618089,MIDDLE,Yasuo
KIcguTN5GVTEyuKjqZ0WAUvWH_GpxfhjzyKm0rW4joShd3QjnnuMjSqJD18RY7wUUW_PL5pkz7L3sQ,EUN1_3895618089,BOTTOM,Caitlyn
7LH3nL2V-7kjgc246QxDRmpB8jVMLfrBijUJKWP8rK5i5CSTA_i-OrEXWuVmhvFF6yBcvHPGmPeTPA,EUN1_3895618089,UTILITY,Lux
zwCxD6wfcpmwx6A_gabFTLnZjT3RwigIEYgDyfYav7p_eX-cx2uUFj8Km_bkzHcceeiDy2S04fOyVQ,EUW1_7700207926,TOP,Irelia
qWS65yz0w40LmCnBtOWPaz-Ey12A5tL8LgggDQA6hD-KYo6H-T0-dZBBeK14iwrZgN2GFGtxBB0ztQ,EUW1_7700207926,JUNGLE,JarvanIV
K3-tmdgSs1VYPhHCdVABppmIfgRVjJzhsWKFoh7r8g7yB9uiLssWbQRQ9l-oa3hhpMmBBtN-k51NEw,EUW1_7700207926,MIDDLE,AurelionSol
kjcQZPnLlPHqn85oAqMl4IGZmR73oQrT3hNHbAqfP1pj4hnjnw5zPT37iGXL7MD0k22UpK6axamwKQ,EUW1_7700207926,BOTTOM,Ziggs
JLE1Y1LAYYUUGbomFn8lUWmempTK8Uy4vn1DZD0V5A3nvW0aiJut4UzE7c8lwrl4uvWi8l-7Skg4aA,EUW1_7700207926,UTILITY,Zyra
IENrhPM59M_eUp6fL12eBenz_ulZSQdJbTpgUud7Ix7inz0Z5SgN4I20f0VQIAgJMkVCfGoQlN5SFg,EUW1_7700207926,TOP,Jax
vh5ZL4HJmLJ6-zMMUg9ZY60zCSG2iW1a0HpPFhYOrlA9ZDlgssjJHNLc17fPkxCzgOWZZRXopDfKdg,EUW1_7700207926,JUNGLE,DrMundo
6Byltvv71bu-s63eMw6UUVHKmnGDvcdCcZcSRnD6aq-F-PmVwdVDHAhyn7oRdQvaHkycl_MLsAaYVg,EUW1_7700207926,MIDDLE,Naafiri
mZpvzdrSqo8KL4h-NsPg1Rp3hLhkxLN3LXOniIb3j7UoaoevKkeGt96pNluc8p-yBzqTswYpRmqRmA,EUW1_7700207926,BOTTOM,Orianna
xIsMooA5nVRKot835tSNSD07UZ35foLO2UZCQyvW7OlZRKbDkUDLmBZF2528v07BB9JnuHsrt68wnw,EUW1_7700207926,UTILITY,Neeko
YwWxXzcXAYHm4IV16ruZUpRauLqUyAu8Rncd2K3jfCPGQpBM-Rnv_Hdo1z5-QJ1JWsYSVQ69q8lDSg,EUN1_3896011642,TOP,Jax
21TtSL2DN6n4vD1LoHMlL8Fi6PAUW64e_miLSwQzN2w1B8n9R1lW97vF5BsxB0LfP0tmQ_lixQq5Fw,EUN1_3896011642,JUNGLE,Ahri
3ik1bRzLfiZ8a5hm0ylIsFcnOalFAEo6yrC2P_nco-SBLyGZzR_fP-lYF93Q3rLKkjTzMIKGsdSGsg,EUN1_3896011642,MIDDLE,Akali
L40-m5rYyoiZINN1W1F3oLfSF276QAhNLsE7x0F1QLH8yC701p1qt72sV3afzATi3GhwnWnhAA2fuw,EUN1_3896011642,BOTTOM,MissFortune
MBXleQfI-x9nEP3zlKiDwJy2Q-1ZgJRDavyDoLqyQCneiAqUtbZpOpRpnPiaMbc3cMSSSLOwns00UA,EUN1_3896011642,UTILITY,Ashe
fdzhPuBqNjPP8lJO8lG2EtUH9hIZSNcYrU1hvHLb8DScAv5ZK6oUDCh0217IJ17JkNhJtEt2zmZjbQ,EUN1_3896011642,TOP,Yorick
6Ph2LdP8fHyFOMyfCYM7Iu7Du8UL3gbU8Yl8wkAFg0MpXoRMK1PRtzY_Yjased0XNb5WZhvlCyZC_Q,EUN1_3896011642,JUNGLE,Evelynn
