puuid,region,rank
Z-oZrJxkd49rMoSfIlsINSJ2zGrg6JIm6lZx40roEHMWLGI2tp9cERpy1iJPo9zvLqmjaUwHi_oDUQ,euw1,SILVER
uL7_nICUG3OVFTDrWCUUztynGNzhS4U8AHOBP7bWQ6iLVdEG_qxzuXylDbfmgP9B8RbOP4WBWk6uwg,euw1,SILVER
SOZISOM6ti4zaUgyEMDOVLfJW5ireTWkrY-GSkGLr5KSZQXqZZN9KzwlNqJR-CJHCuVtwHOevYDPgw,euw1,SILVER
29umOY2k1x8j7RD7trIgrU-8fwwsQrNOfcuPwu_XpQa4eZPvBfmgt7bnZLv3hqV6tO7B2FZM_bUBjw,euw1,SILVER
ZDYiwnblDRRtrraLkcwPklFhHb_pHCstTNeGBCvhT-NzcPZGfAGM-wpwiSBOjdM1MZUP5OmzQ74cIw,euw1,SILVER
B1PVR13bdKHtoLKclnSwAsOcy-yDwgh8hkAJYgywJXJB4hPotUELFnDWJR6Sxy1zBmd1wjJRpo7HMg,euw1,SILVER
gmjmf_ih_-3FzE5qAjcOKZeCiyiNNe3ALE_drEINTuV7k2hIONhAXVxTFQnch-BjB7cTh5xebw6QoQ,euw1,SILVER
OYQVHnb0f9H12XRtQE6h0E8BqM-k6c2IvGMpzCdPIiuA_gbR-25diOXK9S6ie_1O0ZQuqr66SNi2TA,euw1,SILVER
oZciv6LRQI8mlFFO_ViefduyAQtSCxYYHvwqh88g8-Iff-y9XCuxWgxU9Mo9DUuS6YgnS5YGqSk2Pw,euw1,SILVER
3_ggdBTWxQ4_te1meR-DRXe2ArfNXPY-1qe9Elb_6Wa65KHZMSvZb_1a6BY1Cq0ZC7dk6saGjISfyA,euw1,SILVER
QSR7B0fK3nr611iCGJ02MtoF1Q9HSJpi92A_jLEv4loO9E7zc9bBDV2QHvUccfi0Hzc_ZeG5F81nEw,euw1,SILVER
loAtEfM6Upqrr1nOdkSaZDesfL0XRp7lGCY-_dlMyKP7qegOAwbgiYOjOLXra-YZTudf9aX49JHDwg,euw1,SILVER
4uniLhld0_L3EbQ5Mu6ja5Z1vgif6vImViwYlrHDo9_BNP-qynGeHFd36o_oCPzM4UrFQtwO5Kxphg,euw1,SILVER
kUrJu5aEsyZemfQehMMmr5sFOlapYGSuO57oPUqqwA9D8NgoVwbZ6gZM7r-ElV-CLV_OwVDqHO1p2Q,euw1,SILVER
c4eqZbxLCw4VxfeYom44-jV7btOPb2TJX6avWHBubQ0fEWfLIOrXpjeTwLzPV-Hcssv3p6jJxtRnAg,euw1,SILVER
Ghq0rzYRR5Sq0ruuYxVaTHWZhlfs6xxkiwWADvMJbCtumCMYgapN7N_MeGlmVuML1rSgIE9OaeJ8zA,euw1,SILVER
1ECowLNjm6lEjx1RmCqyhdZ01ljcfnwllm_0CDTknvyeFw2HZz7CprMvUNWNlf9TAkxf9xfav611vA,euw1,SILVER
K_4AuJuJBjZaon3eAWOQkOD5pSQ9AZ1j_w8cFc79_KK3Mzdb3XmlYKlk6f6TpZ-JEIZsMjWWtyXgrw,euw1,SILVER
xq8NbLEFiWVVe9aMaa2UZKQY16CaK1IR7CJkKYLwcSvOnKczyQPPjYsiPIfCds5YQ43V0Irlcs2t9Q,euw1,SILVER
xaBSrPqar2eOb7Ic2_MKyWrCAQ9Ml9CVakkWR1zbv5nfWjqViap93GEmLvrP21Icor9fOrKFkA0E6g,euw1,SILVER
rCbqKYA35gzqMuL1l_m7q4hM4ynFjISTQBS-2tdw5HZkpHT2gI9JDWG_1ly9utxMV7WxMIs9WAroRQ,euw1,SILVER
UbcwrKnboopbXDkj5TBtTDUnt_xiWNHewCQCUGezfyOYKA3tLdq_5XcXb9C_dZVVwrKtw-8FyXX0fg,euw1,SILVER
HQhyeH-K63IuMy0d49mTZRb3NeWxyq4BskubNjFz_5DkSxG4u20234cs3NEMMP7xEfo0tCBahWD45Q,euw1,SILVER
fscCzHok0j8m9k8B8e7N4_rItE-7UDwx1LwFarMHWN6ZpuT9WjZSMH5QM5KyGDieNspqpBWoJPABZw,euw1,SILVER
tq7KttYimz9VqWP5E6OSMrYx-aE2s2jNWDvUYibOymJtcLPFqI_C605Dp1p3vUFMgnl0_G6hfXqzTg,euw1,SILVER
kymX25WfeQYKXOsE2ibBlGIfRJSnf-w2W3j2iEZNNUgzLjaoSBryuWIyr_B3xTdGNgTeBnTeoUielw,euw1,SILVER
JFNCq71JQx4-eGqjNiH4Ej443fxrB8C0UJ70gjuOxa15ecV_t8RkfrSj6qq8sxg9oTXceAqOD2QDPg,euw1,SILVER
JJyHG9wU0qjAU5eisAsRvoTCf4CiF8FLZXwtL5tJ5zaQAZxHfX0J5zU73teIcz0PfxUo2tcGoyIIkQ,euw1,SILVER
JwuCC2NaJ_UbpAMoESxsAGaX2agBDpqS-MChu3WfxZOCHar_c1HkWEPzymNjrRmOiSUoLxMRqKV1SQ,euw1,SILVER
lYhnS0GPt4ipATHWG0J6HxTMtW0UIttQRePtv-WiOf6jeCK3J4Ml-Lf0d2F-crX0qY8LSC6-IMOHtw,euw1,SILVER
Iz-hMbHbj4RGoy15Wt08bakn-DGRrhLOAzYfYFsMbKVllnrnFZc3yjyixklHromeaiAMYEJCP-Mj2g,euw1,SILVER
82YtXXsSGcNfSjGLU9q4JB0JdRw7SQmphPDjymNFqLtS68oBMguzuAgAeavuf-rdZrPXux2wZFhB_g,euw1,SILVER
POCIpzXKBQOOyjoNLVX8huk2IrXeW89CrMjxM8iNQ_AR_yF2Gu00R7t4_I8FKwr1harazfqMfk3yHw,euw1,SILVER
OD3_ogBm8yPtGb2ItE7H931qzz8VCU4KkTzA1X5ZueFFYRgEH96VpUADohmtdPRLIsv8kTgQhdCneA,euw1,SILVER
s5t2WXbRdz_wgh8TngDv_bkUjennlcEdwfAF0FFAWgiLKLyevjAN88XSq3MT_r8WgesUdsFtSY8IbQ,euw1,SILVER
8abtzgJ55_fTqmm1IP1I4gWg9pcHy_3swUSxcjl2UbIh4X0KMADIRkqF-iPjD1byQh9o7T4HA6xAIw,euw1,SILVER
AKAIlmjcZlj1wuju3c76SaLF5782uvFe3VN7qzYZ3vlX7dFuE1wOu2raKorvF9YypVvSbylyKwh0Pw,euw1,SILVER
esskUqSENxhPoNnEDjg4Myip4YBW8-WqLInMPMDGmCvl8AGK_oZbFkggXIZ7m3PsRv5gjLQc1IiutA,euw1,SILVER
QIsT4gs3HtULr7Gl0bjF68FV5zaDfl1-nOrZ1WUnzbSSkUGOblqNtQkAbwbT3KsLAqaUEAyiwfU-mA,euw1,SILVER
CXMSaNPpok7Xz_Jn7E9HODcYQasPlv2KN2R1LhVuow4n6LhGdzYf5oHEEAdCMRLYF0Z9vmfePCcElA,euw1,SILVER
6h-jm8_0OrFTE3c8-upN3jGopwh4fd8iP8d_c52s3oc6ZePQGsFKbktRKVsFhYtcf5qoWovPYMLMPw,euw1,SILVER
a_oPRgBumeD6YU-FyA6eA0-2Zln1Ko29WC2yNerNITzBI9xLQLYVovpwJIUQ2EUevuamRtDiPiEKZA,euw1,SILVER
EXy00aeU_QkFl-8L2u8DYZvKdScb_4cQts2BIIRJQSAxZPNfwBVWBvFOL0SoVBfCAvJTQasad3Z7-g,euw1,SILVER
aZYvze__dC-gaHOXW17rkjeSJ6zCJZh8eYao2VeXI17hP5uj64_0r28j1t-RamC8Q4L5XqGVYxI7QA,euw1,SILVER
tDDvOxr48RNheTnjcqU5oPcDjUDOvhCRdnpsb5vBdfaKJFo_SacL6vbxUpDvYXKrZcboGxSuGD_5mg,euw1,SILVER
tBeWRguH4MJ5RQBmAxXFH044e1WnpSqrL-MNrFAnDnurRa0mJ8qKwrIcKtDfVE-HiQlX6buzYmpdHA,euw1,SILVER
TSR3gfX-o_boSafnhLo8HOHhdkOq72jlHOeOMyTOflGmXVhnsu7y21PRhFxeFepUdNsP1fgVG0ivMA,euw1,SILVER
9RC2nNPzYekVujVe1wLxd7a9tJNYeCLkGEYyR4oFikO_pXCJrlwo8UgJckzp39GfLpVgzVmLGoYwUg,euw1,SILVER
YQAoiQPfR08ddapMuBXwhrZMRtIO7LtRv4cxv0FHkFb3NxnlRClBju3DveVLpV1xQFuVObD4RH6WAA,euw1,SILVER
iGGK0sRMnpZZD3cV9qe2gs2o4IarEqfg9iSymBHU5x9hVnZ5vgTykB0PAwR37SM94nt2FEx3e3vmzw,euw1,SILVER
DFLLK3vtgewztgPJS8gyAj4ZTt4xoYPnHBVf2t-p9BYWvxHA9RT755hSLgm7FAk8B2Ag8f-Gl0roAw,euw1,SILVER
hXDYrL7mEZ5AfVMqzHGldjmh8R_AMf3w5rvHkeOMetPUPylr2OBAl67vYU3dn4p1IJz749detV1gUg,euw1,SILVER
EqDL7XxpjQL3OSUQuMu7wSL8uJtKGSE6gePB4IEHnWbagGV0RsY5I1vMOY9hIBCyVLTIoyh0P5i4iQ,euw1,SILVER
UxjUyAGRuVZBTneKa2QaiArhkGEvyKOst3a-foZe49pPCmzxAJJdFKkwgHSHzWT_FW27znJCUq09_Q,euw1,SILVER
oK8zqjm9Xwnb-i6HLdca7EaIwhdC3S7hLNATf4E1Oze2xYJOS7fx_RiabIrudyy9v7GNx2UjzAuQVQ,euw1,SILVER
6A3PHZB4s8IyWVgRqp20DCXMQTaI-L8OeIkvGrmqoFB6aQ8awEq8661df4GXBUTdp9BNGECVx68MLw,euw1,SILVER
mmgCmLtXDHtoOHPlF6BagK317XPTiM43gu_bKDZnIEzbkc8pszA6YYryxYXewiltcLoew8njB8AvOQ,euw1,SILVER
Q0C2LJIg5GrfMIjSx-gYywHp3nbQEJFdDlqFgqeHjwpfvNIFKeGR_4w4mEzBkCOV1YogIy9tdCgy4A,euw1,SILVER
WuM_rQMBdM_2kIP_IQt48kUV3YgIRmysEJBphCXfsbo_U4ct2GXv8YCm5soMYe_IrQmmKQFY2YG02w,euw1,SILVER
w6rKO7wpaSNVxOQ0bo3RTQdDTQXaYq6IBHq8YCMyNBN_YboAm8rHvY3zgP9K5vKKkw2lst_99L06Ig,euw1,SILVER
ij69yXrpEl2Ocos3KQGNnI_Xc2HNWz8q0E1ueQB_N9AnHofjF3EZP_uJUFdRqcsjgIK2x-FOQVeYFQ,euw1,SILVER
1vf9_kCfFldRJQ8taPWdS76P8Htu6P43N1tXsThaIEjiCYQY4cmkYcQdAio3hen5SILXh_VK9LNO7w,euw1,SILVER
VgtOCm2TX4wSl31NcUMKumFfjC5tx7ckCOPacle5y-2Fwh5LV6Qp_E2W5X4Ii8Y3cq2S0rFKON6XNw,euw1,SILVER
DPWiNzPe4JN5mP04zseTug1OAihhjzZ5HBoYGYxmaJPmO3dV98creEj2hMziYGcT4HUGdguDuuzbqg,euw1,SILVER
kxXEVdF3Fwrxk_-_8rM-lwoqVDhh_zW10HJoH-GbPKXISyw4zA8V9rGkEw_El4_MGhy4Jt9YwrpF3w,euw1,SILVER
l3YPSXBvQ1Whe11y4yjIFi8MixmDXgkXihwyag6zneO8fOccs9mH7hNEBrDt45yS_gHJ0zsLSbXthw,euw1,SILVER
h20dW4vMAuZVveKFY71s_8HvZXbUGup9z7PXJO3uzi1uBMq7EG7nkVvP0PvSFTJuLxmWo5DaWXmBnA,euw1,SILVER
7s37fsRb_XWjE95CEJ95mxDz5xy8zINitjqpm26_-Qc8TNDJjQRao5zr7Dtdz7TuC8JH-SxzjsNiYQ,euw1,SILVER
7222Rsf0VcdWa4YfNwPSP63t4DVFDV2GRTL0nLCxsDRVDv_AL1nDgL89QgqXwoeRrx1FgcuHq52F6Q,euw1,SILVER
HP4V3PkBJOFuhzDqAIi7fqiGga03DezH9YIpQUAJCX4nUfzRjFoBOC3AHpZiqPBgrRmKKBSKY653pA,euw1,SILVER
SwzgusY2O5s2rmxiBcltUK_jtXTTJefcLeUl0omW8ArSg0EW7-oS6C5yvAH566ewJPAMVFTACcMIsw,euw1,SILVER
Xhbhn2xeuVgyRwOG1loA-hMXX6RUR5GuDp8jAe8Hnc5S4Rz7aVenntpKaHt-NHME7AQCBD8TLfxU1w,euw1,SILVER
_Xhl6WkbVf4zNmut_OKdbcy6fG1CqNmnxT5e5RZGn5RVrER77gcFqw2QobIKs6O3VUGCM0ofQLBm7g,euw1,SILVER
c4F-AoNn5OXDWBnClfPDslUxwWfS2YQZZP00uOH_O3sEt0kZnDqNRRwlMr5SG6pLCab8rZ7M-4Pf_Q,euw1,SILVER
BPUxZl5G-6ZUYCvFcNPTsoV7J45jwDJ6RoWV4NOx05riy5HrsP6FnceVDKHENTt6_SupcSoURIEerg,euw1,SILVER
X1Ti5_Pb6FY6vdt3x8hY7vXj6pvf6A0-sKOcaAdrjZMZ704t7O6VN3oqzvF-cFs87TF8J-eYlSauMQ,euw1,SILVER
31PvT7MEb82oUwnKSKSRfCcobFGSSmAt6ZmEYxGX6JtiiK6HuWxLSPa-LOFMXsd6-MurW27CKjy2YA,euw1,SILVER
hu1kBWlicaZyznagaMtxcc3hyNstzw75RoonyMvjdFemXBYdl0hrG-XkzaHD0-N5q_bKWk4QyZMxnQ,euw1,SILVER
DNIZgLm2mtj758yDrJ_zIoDEl6rbRPzrhb8RjBvwn_RDJ-0o7iUQ5Pod50_90GPSvsP39pRmI9iLxw,euw1,SILVER
Nkh0eAIMdfznO95_HFTvcNMwe7T8BkQnYrVDAfH4wLxllyp1bIS1SW62re-tSRxqF-LhNs2nZ2Iohw,euw1,SILVER
ZIXO97SzeM3MLNkYJVg2X3gntNM0OeSynjt23fm5fCCmsX-uhwLYb3P_aP07C9Tta1ak530Zx4oE8w,euw1,SILVER
lMtSP3bLlyoCUTx0fyfzfW3p1TYpVgY7rDCbUWoRrXM1c5H5dw7W2a9XEkxsaSYkqAT7iIUE8CTEMw,euw1,SILVER
lgBOulGq3MXHq6YuGlcuXARkMYLj_YljqqX8dOA6J7MVGLbRQm0K72Xi_RveZF-VV1MXzR-hoOegqw,euw1,SILVER
6Pf7PJfLE2MtrHY80RqQPK6UpKe4sZwVx44fMI-WxPkrz3oqQo50Z0lRhMk2-mFSR9tDwwpZwmh4Ug,euw1,SILVER
mGBWLNgwybo9v_rWCxiZZxmBKXdLOb7vlg2kLLItKZoYxDf6mn3aQEa70Moj0c1QBHQLtCfZlqnMVg,euw1,SILVER
9rV8emROF-oPypeOjgInblbwql22RBQ3iUnljF6szt_pcjm2UwSfoRNc6BNRpa3hfSSJXhzhO40IRw,euw1,SILVER
kkjrCWcQ3kxBE_03CGSpwAyWgElpmSOPn_u23ae3WcudLD19eacIucEva6ObbN-QPwRdK2X8p-EVRA,euw1,SILVER
9kCcuEbVJETY3BSmDkQAQU0fYMngO1HwmjfhZpqZmjf7J52y5k5mrpMPDLRmhw2-Qr4LSJnRcgQ_Qw,euw1,SILVER
ekQodaOU3yrtit8gGvqXIqkxOQzJr5vPQgvR6iAStS_8HOFBsUUCf1BY34-zZwHlZ2hTlJcVpPM4ow,euw1,SILVER
emznxROLTeAUsaQZf2ostyqsNE7QlsXlae2RUliyXpjE89V3SIZYJzkxBNVZeg7xekWVxaTCi0unog,euw1,SILVER
BFVPXNKjzSd7F0kSziwyOwAxVkw2rchSC5tN6poSVZPIJIgjVdAygZbrn1aTo5Ccxp1_20Sp7uBKuQ,euw1,SILVER
4UbTi5JwTm-VFQ88bcVNqyY_Rklpuaee1fkx3bXhZwwgCp_GNyQ7hmoUqvHl8U899IHgTxgT2QAg9Q,euw1,SILVER
DC9FVHbhzheST14L25H4r9rMIjA5JpUAv7Kc_n1Tn8hlLYTbJHwXdYhgzzjGIe60j4jXZuuNlrOy6Q,euw1,SILVER
xi9x6QQ_aQdr9sA4aoMUOBTaARL5UYBgyMgSQidPG1VVKWfVl4AqoZ1c2xEB69rf7-Gnel83btuG6g,euw1,SILVER
pkGzkzH_dKcowOpuMV-3PeU3HE7xFtezDbYRBWKUZ3lHT_AY7Ie-mC9NW1fedWsKyhVDMdkQEHwU3Q,euw1,SILVER
MYpxAs49oZintpPlRSlE66A8GtjzpW9Qe79O_zw-Xv_OOBjqLEHrmNEcjgOAU9A6YvXG64hJ2P8n0w,euw1,SILVER
BizHOmMX5bp-RSS5O_x5BWToSXt8U5bnPVIxu0IuAlc_-VVwFT8byng98-QWTKIRn-KyXamBL00FFw,euw1,SILVER
iGxPG7l5HxjRnrKvVnHW6iIxHiGFwuYkXmabpbdLp60fnKb7qwhyIFBnD3lAQaUzg7nvJzo-MivlpA,euw1,SILVER
nooKQkb_qQkjZfZNLJy9zFbcmprEXZ7jiqmdVZd4VKC5o4kw_o6_QGRb1WEg-jFeJtXkNPfidj4ASg,euw1,SILVER
JzaJlYQhmwN29FuemQQ8H_FoBVMayzAfc60Dsm_bmStrGIKRuV6IAIHoGNkNGvYmb-sqS5coIr7jFQ,euw1,SILVER
9lM8U1Bg89C4N7DOW5ksttIqfRU-sj31Qqu1uvIB5Sg9sD36oBZtWDKOx5k_zL91m-i1XWJg19TINQ,euw1,SILVER
PcWsbmKjfccX4TFf_1_sytNfaFYMxre33fGbWE1ROFH8KaRVaXIQopRnxeC0mtt9dBxdbP7gHCFiNA,euw1,SILVER
Y9yAU38AnAWsKzG2knujgLbi2LqcXcgC8JCV517dPu-0BqZlEaR0ADnNb-LLKSkYvClRJwJiJak2gw,euw1,SILVER
G6cygoZ6HXbD3owxTs1OTnj9u4UDZrC1tNSS76FjsaGNPM9TmU53UrhHXgxXfRp4LbVvUC3T-o2hCQ,euw1,SILVER
28nWVaI9dizoIQER543jCGDB20NSmzDgAEI264Tp0qLNFbiRoFJ22SN_-eIJ3NmirX5l78jd6Fe1nw,euw1,SILVER
SzC5RELLJcSuYrmo2PL5hCZ5DU4L4htorg9OjLeM38UEhUpQkQ1iDAw9HTIEhNrtotqnotBtcL4DXw,euw1,SILVER
kV7yrOeqLZDaqkjwfhrweA-rbNBJRV3k_tA5-8GypLvSpyjEMRQMheJmBCD-3X1XvOx6u4CZr9FwtQ,euw1,SILVER
Pe41j3FR-w0pCcY9YYynTrLey8IcVsFj2UDJ1sQgjMwttObjQBqTJbXgOrPGhX1wLqGwNo4rNQbKSw,euw1,SILVER
lpDc-i07zZdbLLasBHYqOauqgyUjMfiDECUHyY9BBFWb7J4WUymJM_TjSOvr3t6xdXktCCvDVkv4rg,euw1,SILVER
Sv8J39cAeCiq3108afRvZnFk02XHh51s2-IHZB4YTwAfXJmEer2rM-_cA9isRDgeKwcrJYcEL7qb3w,euw1,SILVER
g81s5D_wwc0V13uAzF5zneKUSwZOfPXNJCURM3Ap7ftVROgq25ZvBiumAN9qFIhf-zrHCyHEpbKuVA,euw1,SILVER
mqRMIIPvS7A8x4N6hxMFTO8oHflFp5ooDJ97R-o9JpCIvJfABil6pxbSRjtSDsIOxLsLCIlxHKDU4g,euw1,SILVER
QZDbDhkmDXyGIIKoD_xkXhkHga8qJdgZ7QqKzEuOsZGcMS0sw2rsObycTp_vZEZf5BQ6YW68JLgUog,euw1,SILVER
YWXE1NYMi192_ffVH-ICiPB5-_puvbkaLWp7MQq9h6fT0YAmpIXdit6AeETyRvrtj5As4TmgwLVkQw,euw1,SILVER
TJ3g5GRdqzky5bAeW8eZdcShHKA-G2ofqAISX-P8OUE7bkECK06N9RvSW2TfWkDLS_gVmo4MjxqF6Q,euw1,SILVER
f4OE0lEmaXcNvohIwyvVBzYulf1gWtTXcQ1YtNghn21W7jUZVW8iw28wK0sYUGkX0BMuDCODaMWhkQ,euw1,SILVER
QtdU4Sq1WIvJbihXXSkEHMwjNCoYgcgPaRldNOqc-h2KqMPK6xERlpqJCk-Sp8uJvrZO6Bk47IlrGg,euw1,SILVER
bvQ6xnK-V_V9H8aWu9hfk1QGtlXp9TIhi2LIH-4ANr_UPfECwfno_ArSUzxqijbUJLtQybLdScquTw,euw1,SILVER
BGl_ZbN-7eGDMVFCbhyRV_wGu9LPAG0VPIvo1EQ56yL72noWcL7Q_pe9AkijDGcdyzyDVgFFtGn5gw,euw1,SILVER
i5jtSpkFHJvhZ0QyDeCEhJyruykYJLPWfLNtzBEI4MN7FePEvWvyPjWMhVAelNUQpzEzGQ55Rj0YTg,euw1,SILVER
Hvb_ZR7OQ32JDN1df4ezgnyr9Sx-DelAJ_tISJMZsTegFunCBO_DHKy2XqkfJmGwcYJxufT_aP57uw,euw1,SILVER
X7xQa_mfW3TKewiKJTr-uxByWLAuTBkYVDROQAMblcqy04k2bXarWfkr0ly6hzqEdctBKf_wh8CjNQ,euw1,SILVER
qXz5TFgSmGUP10XV4Fk8xHAQ2umZ-QWD3gqvR7CQhYhyTn3sW1QArW6FdX6Y33Lhsnr1NbJ6LuOYfw,euw1,SILVER
FMsKQEfWbw5C4g9HNqG_aV4M8NyElpHhrIDrO0o3pPN6McVm3pBdBsEslErt8cGLVSL7q84Ktg8O8Q,euw1,SILVER
5Z3GvJm6TNGiIw0rfAiLqYAHnYnbBmMhLo8BBTlgKnl68lgZ0f3ugRg_R5gl5A_nJEA3DQQrQhX5zQ,euw1,SILVER
oJ4EMyAXhC6wD3mlLnxseSKeSDnkaSXJtmtHl3QPAEAIJuqkoigK1whwdPB3tcYV0pkVVWR_DjPoPw,euw1,SILVER
AuHIdX0UUe0CCQXabffFgpwKdC9wdVZMEVgmStjgHaamDrmABvT_EO2OWGXnsiorsNppLfK0OM2E6w,euw1,SILVER
hIpm3DEgWhXn-h2T5e-tmJavLRvvKsqdMZk28qthUHiLT5D6evoGsUtFZ1XqrV_b6mbrq3XiWJsSxg,euw1,SILVER
17IUFO6HyC3JGUmNq3zk8W306ZxdKTseQ_9EKTpVClgZU4_E5jVlT8jtovgQYBTcmwxCzTD9OSburA,euw1,SILVER
gVkABzhEJ9CUlfaU101F5LgPj-efeew-j9SA6G3J95z2gisAwHXAgWplbrP4dK3xlkm1wgvXMKkplw,euw1,SILVER
PpRPC6A7jkhB5Uf37BJvHbLrWg4HP5aD0xCAbVcj_ul3oWpLGvm0J3sRAFt3l9ksgtiki8osqrkPpA,euw1,SILVER
MyGR0j1m04h2Lbli7GePOcy5Fz1SRV4O_xT541qvZjc-aEHHQbQu-tkFB48vF2ZGTNGWQ4EWFy6xqw,euw1,SILVER
-_gcLtgJ4P5AggIavmTV9t9oL1M030zVORgBgiUxqK2uOoyjgirlzXHXxKr4X8U_1xE3tS6u7CBU7A,euw1,SILVER
50KxaSgcvE6nqpQRi6zPUU6ke4L42E9WaOSSDNIYbpc3PXcQLGDdITviRSTDAfEoHa0VEEomWlICLw,euw1,SILVER
WhX2-KtgG_OvH_C5g70_cpOx-_FCxsuDsTiPQnlsjXnMMJBu89Z0KyXBHcgkxo3TVh_w5seAvN9cEQ,euw1,SILVER
X928pRjqamw-s3jfM94VBdq-_nShWCSGTuYMWJvp_jBtjw690MX7oRIRNhfgojuO8yJw3VK0imU15g,euw1,SILVER
0nWj3vylBtNPjSeke0vrVbZxc7w9hS-08NE5eD7Hr23g_Z3oEUFigI9wchkfg4OEpKOB9stfvKhizA,euw1,SILVER
BTBWNV92njV6vAT8Zo7M93g6XC3u38s2ZrxUl83fRggYl3VIdDfhygh5zs2irCMtiJm7nnK218Ymaw,euw1,SILVER
CDQ3RCtUiV0OnsLW2mHH0CCV9NbxwyxSzVVxSdXMS12_gz0_eIXWTp61v606-yf1KZfw5BztYm-7LA,euw1,SILVER
nWQAMScp_qwzUs5LLk0Xq5PthuKy2ZckTEht4lWeKxffTlk0fYD4sCMNFFjikFBRssPg7C_vIHdsZw,euw1,SILVER
TaQ2fODugrK4JfvD4GubHV7Ec5np4T6qXavF_RFUJObr5ccyllq3pHfESIlQgBc1BBYskYPm40n5UQ,euw1,SILVER
b686PZNj4SvgKJP69q7a9U2aOsKEqIeOA2_0cxOEJKd858zO8fJF7IyCIR8rif3ekOTgi4jnk2HarQ,euw1,SILVER
THbU7732CHGx0DKpY-0YYPdqjobBdL9mj0kvirXfIKnmEqp7nR2XaW92XmDOLL7RgiQAxVPHcmEKKQ,euw1,SILVER
6PFtXtS7T0oZFNO_QpvM_6ZAaJNokt9ZwNu3QriqrhhTz4RTeRUVFdY9YIz5Bf6RE6oNGj8wsSGCRQ,euw1,SILVER
H18f4_kFCNyJQR26Ub3B11TG4KR9X7dfqPUmF8TUuis18ck_p_MdO9WtI0mfJl11_jWonZa_gSVcnQ,euw1,SILVER
YwsDEgAwd0KdUnjm4kh6qJJZViCKZ2A1IT-xE6SUeR7toW5s9sz5PXHkKg8mPz6zSmG2HD1VpeUXuQ,euw1,SILVER
0McAfy2iu__VBQOEhzqoxFHaPf9ZKqJeKhRoLhoenYI_WbLPA7n9QhbCV0meD9lvU6fWCtzqJWMiRQ,euw1,SILVER
mCtcCrYtqaZZdBx-ogLB3kfk94li-Ym9cNNYzrgXHnmlu5kJ1qc5f35fvqZKI3LapjRiKv_PohhNXg,euw1,SILVER
i-zX5XUzBWZ9jjsmMZU62g5hndf3f1QE8eVpUZHlmrjjG2Mm0xVkeurSQs0uvNZE7pl_1_H9lf_DGw,euw1,SILVER
RXfnbWJEMcTUYC6r8fs6OY_3AW9eU8fLA7zQjFb_psOaWORGPtx30K716QhyYycXMKUsr6vbKgEKwQ,euw1,SILVER
IEUtk2sUU6jvgI1hD__NFyh-uz2Dv9bUV2ZHNVOBXobElh102RdynbTjob44nD09B2TOYgSmMJeZ-Q,euw1,SILVER
8M0NNvbxbtmL__lLZX93DYAloell7MM-vGjI8jNE15iL3lP6gcdtuQyp8MqYNfPbJImjii1XzrvAkg,euw1,SILVER
kAStFBqb4qc53s0ARJMwM0TYc8gVXq6PrkITZK8pGj3K4525BfMGcMvjdi5Z1Rj5nD45EFnk6vBONg,euw1,SILVER
2abnbXKWl42u8h4akH_ccIqbod80iXcHd1SM00ANjTgDHJcoTn_59iWE1YbqwDHsz-KEBy1egQ0bOQ,euw1,SILVER
vsUEDKBukba9v0htxaucWKqRmOXpJ16s9WiZQS23gOrKLZPMhC5N0-7FIMmejKeDLj7fYHCW5h695g,euw1,SILVER
-HaonZDQs1YR2UD5qRVMu0lkQMqJO0R8P28mWHzF3Z5NaC5JI1zg3cgB1yzz5RinSEKvfrPMgDv2Vw,euw1,SILVER
AvD4DqxszT_YFF3pVQ8iviA3k5GOx8NvAjPtghsLtTS5q2_J81hNS0ve5ISEAjiK7Zc6XSUCnvlM8g,euw1,SILVER
yPa5KITSPDDUK9ZzuRVCCYJ36HZ_MwWuRTbJoUxZVseJiPlZ4SUdt3AwvKxC0N8ibskCoRzV2Rs8zA,euw1,SILVER
TWzRv1dsFXVdGEmrjr84PRVTUeTgP6_XtcSzBqMHO7wQFR4Vgq75jku4-YAT2MwwsOG5og4UDI6IIw,euw1,SILVER
AltG9iw7KXcH5lLMGHR2oA8sJ3B8PtU5ccAwKnr8IZmkggnNlq9o4H5KCanUETlZU2nniydfjnjaDA,euw1,SILVER
9jHOy7M6T-lT_uGwBmSUili9lC3r1h1wkLZX3r6wJOTO6HyQzhGkvfh_OmdH4KaxCgOllpRgb0Uwgw,euw1,SILVER
nqIfYLBgXDu9sb8gTI4gLjthtVlzMpq6IS8WRtJl6DZMfSBtD81nSadzjULVYqeTsfKaM6GblFlBsg,euw1,SILVER
7woXhqWfvSeFnVIZT2OmJG6I2G_J-t5Mu4NFHz2WnD9KD1V_wWBIcxBomynx4NvR8Ltxfb7SVDAloA,euw1,SILVER
RxHNEoosA8OKaEtaLYOve92EESJ7oQOxWJknIJWIdNmbD8xSbS8_-2TOcrUCKjwTBQUkNPZ4sDWPBQ,euw1,SILVER
RuVDjcopQRuZuyg4cwaYK0ZeYRpVFYO0B2LzWl2JuQkoMDzG3Hqx8tmYNxY5PfLKnw8U1gcr1fBKzQ,euw1,SILVER
nD_I4UxyEwwmD2HfA73ZidO2w1Jm0ddjUtW3zUrjtaqcpQrMmOj23XVfcUBTZthNqWUscirwbXFs0Q,euw1,SILVER
